"H","S","fmax","fmin","A","B","Well","Temperature","Reading","Emission"
-56.2,-0.1364,2,0.2,200,100,"A5",51.5,64,1.25841276918395
-56.2,-0.1364,2,0.2,200,150,"A6",51.5,64,0.780315327778998
-56.2,-0.1364,2,0.2,200,200,"A7",51.5,64,0.571637140156662
-56.2,-0.1364,2,0.2,200,250,"A8",51.5,64,0.421205295790855
-56.2,-0.1364,2,0.2,200,400,"A9",51.5,64,0.288460924021806
-56.2,-0.1364,2,0.2,200,600,"A10",51.5,64,0.210787281980642
-56.2,-0.1364,2,0.2,200,800,"A11",51.5,64,0.178045409099101
-56.2,-0.1364,2,0.2,200,1000,"A12",51.5,64,0.273166024953556
-56.2,-0.1364,2,0.2,200,0,"B1",51.5,64,2.02207978137119
-56.2,-0.1364,2,0.2,200,1,"B2",51.5,64,1.98491985347698
-56.2,-0.1364,2,0.2,200,10,"B3",51.5,64,1.90759457040933
-56.2,-0.1364,2,0.2,200,50,"B4",51.5,64,1.67555119804755
-56.2,-0.1364,2,0.2,200,100,"B5",51.5,64,1.14315905494486
-56.2,-0.1364,2,0.2,200,150,"B6",51.5,64,0.871400613095634
-56.2,-0.1364,2,0.2,200,200,"B7",51.5,64,0.519632211530338
-56.2,-0.1364,2,0.2,200,250,"B8",51.5,64,0.397243467742486
-56.2,-0.1364,2,0.2,200,400,"B9",51.5,64,0.412455705564356
-56.2,-0.1364,2,0.2,200,600,"B10",51.5,64,0.288683242378207
-56.2,-0.1364,2,0.2,200,800,"B11",51.5,64,0.21505424369304
-56.2,-0.1364,2,0.2,200,1000,"B12",51.5,64,0.204213762943609
-56.2,-0.1364,2,0.2,200,0,"B1",51.5,64,2.0100310600254
-56.2,-0.1364,2,0.2,200,1,"B2",51.5,64,1.9778310152398
-56.2,-0.1364,2,0.2,200,10,"B3",51.5,64,1.90461746577868
-56.2,-0.1364,2,0.2,200,50,"B4",51.5,64,1.64098272910965
-56.2,-0.1364,2,0.2,200,100,"B5",51.5,64,1.15107719953642
-56.2,-0.1364,2,0.2,200,150,"B6",51.5,64,0.76447381239597
-56.2,-0.1364,2,0.2,200,200,"B7",51.5,64,0.525400821532525
-56.2,-0.1364,2,0.2,200,250,"B8",51.5,64,0.416650877707362
-56.2,-0.1364,2,0.2,200,400,"B9",51.5,64,0.241148700093772
-56.2,-0.1364,2,0.2,200,600,"B10",51.5,64,0.204358536023799
-56.2,-0.1364,2,0.2,200,800,"B11",51.5,64,0.185730412924894
-56.2,-0.1364,2,0.2,200,1000,"B12",51.5,64,0.281379998012734
-56.2,-0.1364,2,0.2,200,0,"A1",52,65,1.99060098764568
-56.2,-0.1364,2,0.2,200,1,"A2",52,65,1.92567665268682
-56.2,-0.1364,2,0.2,200,10,"A3",52,65,1.96423102258273
-56.2,-0.1364,2,0.2,200,50,"A4",52,65,1.57582384160844
-56.2,-0.1364,2,0.2,200,100,"A5",52,65,1.21188984074783
-56.2,-0.1364,2,0.2,200,150,"A6",52,65,0.866481263292423
-56.2,-0.1364,2,0.2,200,200,"A7",52,65,0.539696004471061
-56.2,-0.1364,2,0.2,200,250,"A8",52,65,0.431888121673985
-56.2,-0.1364,2,0.2,200,400,"A9",52,65,0.259847523813546
-56.2,-0.1364,2,0.2,200,600,"A10",52,65,0.294500647715326
-56.2,-0.1364,2,0.2,200,800,"A11",52,65,0.177162484269076
-56.2,-0.1364,2,0.2,200,1000,"A12",52,65,0.290536385814021
-56.2,-0.1364,2,0.2,200,0,"B1",52,65,1.93426390226494
-56.2,-0.1364,2,0.2,200,1,"B2",52,65,2.00906952635626
-56.2,-0.1364,2,0.2,200,10,"B3",52,65,1.96503894855583
-56.2,-0.1364,2,0.2,200,50,"B4",52,65,1.51316513544803
-56.2,-0.1364,2,0.2,200,100,"B5",52,65,1.18116010293889
-56.2,-0.1364,2,0.2,200,150,"B6",52,65,0.853527934716804
-56.2,-0.1364,2,0.2,200,200,"B7",52,65,0.572126943035714
-56.2,-0.1364,2,0.2,200,250,"B8",52,65,0.395896513533739
-56.2,-0.1364,2,0.2,200,400,"B9",52,65,0.348586854043087
-56.2,-0.1364,2,0.2,200,600,"B10",52,65,0.268920329284815
-56.2,-0.1364,2,0.2,200,800,"B11",52,65,0.244465696079309
-56.2,-0.1364,2,0.2,200,1000,"B12",52,65,0.298139311306436
-56.2,-0.1364,2,0.2,200,0,"B1",52,65,2.03324440689528
-56.2,-0.1364,2,0.2,200,1,"B2",52,65,2.01966339238073
-56.2,-0.1364,2,0.2,200,10,"B3",52,65,1.83628526960001
-56.2,-0.1364,2,0.2,200,50,"B4",52,65,1.51362397585429
-56.2,-0.1364,2,0.2,200,100,"B5",52,65,1.18412656357375
-56.2,-0.1364,2,0.2,200,150,"B6",52,65,0.807879893755473
-56.2,-0.1364,2,0.2,200,200,"B7",52,65,0.584582347135634
-56.2,-0.1364,2,0.2,200,250,"B8",52,65,0.436046287427316
-56.2,-0.1364,2,0.2,200,400,"B9",52,65,0.39085537327785
-56.2,-0.1364,2,0.2,200,600,"B10",52,65,0.274855376592069
-56.2,-0.1364,2,0.2,200,800,"B11",52,65,0.197383390885503
-56.2,-0.1364,2,0.2,200,1000,"B12",52,65,0.202910812987596
-56.2,-0.1364,2,0.2,200,0,"A1",52.5,66,2.00458624378479
-56.2,-0.1364,2,0.2,200,1,"A2",52.5,66,1.90554739610305
-56.2,-0.1364,2,0.2,200,10,"A3",52.5,66,1.84934527852083
-56.2,-0.1364,2,0.2,200,50,"A4",52.5,66,1.58738993947194
-56.2,-0.1364,2,0.2,200,100,"A5",52.5,66,1.28594738115092
-56.2,-0.1364,2,0.2,200,150,"A6",52.5,66,0.873100725763213
-56.2,-0.1364,2,0.2,200,200,"A7",52.5,66,0.634881390764463
-56.2,-0.1364,2,0.2,200,250,"A8",52.5,66,0.37903862766888
-56.2,-0.1364,2,0.2,200,400,"A9",52.5,66,0.273585172589622
-56.2,-0.1364,2,0.2,200,600,"A10",52.5,66,0.291274588265511
-56.2,-0.1364,2,0.2,200,800,"A11",52.5,66,0.262968225754248
-56.2,-0.1364,2,0.2,200,1000,"A12",52.5,66,0.169013274185301
-56.2,-0.1364,2,0.2,200,0,"B1",52.5,66,1.96984190749172
-56.2,-0.1364,2,0.2,200,1,"B2",52.5,66,2.04020471847059
-56.2,-0.1364,2,0.2,200,10,"B3",52.5,66,1.86632432600798
-56.2,-0.1364,2,0.2,200,50,"B4",52.5,66,1.57090779168666
-56.2,-0.1364,2,0.2,200,100,"B5",52.5,66,1.22094668607506
-56.2,-0.1364,2,0.2,200,150,"B6",52.5,66,0.876647804161698
-56.2,-0.1364,2,0.2,200,200,"B7",52.5,66,0.611143481424917
-56.2,-0.1364,2,0.2,200,250,"B8",52.5,66,0.509620341693729
-56.2,-0.1364,2,0.2,200,400,"B9",52.5,66,0.360044121377278
-56.2,-0.1364,2,0.2,200,600,"B10",52.5,66,0.244279772462682
-56.2,-0.1364,2,0.2,200,800,"B11",52.5,66,0.162782356542136
-56.2,-0.1364,2,0.2,200,1000,"B12",52.5,66,0.205281227814791
-56.2,-0.1364,2,0.2,200,0,"B1",52.5,66,2.02435592578252
-56.2,-0.1364,2,0.2,200,1,"B2",52.5,66,2.04153220347857
-56.2,-0.1364,2,0.2,200,10,"B3",52.5,66,1.92695164141997
-56.2,-0.1364,2,0.2,200,50,"B4",52.5,66,1.66476753999575
-56.2,-0.1364,2,0.2,200,100,"B5",52.5,66,1.17047393735368
-56.2,-0.1364,2,0.2,200,150,"B6",52.5,66,0.784948373212261
-56.2,-0.1364,2,0.2,200,200,"B7",52.5,66,0.530001647534601
-56.2,-0.1364,2,0.2,200,250,"B8",52.5,66,0.504735364292989
-56.2,-0.1364,2,0.2,200,400,"B9",52.5,66,0.317361011146431
-56.2,-0.1364,2,0.2,200,600,"B10",52.5,66,0.26334918734394
-56.2,-0.1364,2,0.2,200,800,"B11",52.5,66,0.220197963222395
-56.2,-0.1364,2,0.2,200,1000,"B12",52.5,66,0.167762344499592
-56.2,-0.1364,2,0.2,200,0,"A1",53,67,1.93974879470381
-56.2,-0.1364,2,0.2,200,1,"A2",53,67,1.97730440846443
-56.2,-0.1364,2,0.2,200,10,"A3",53,67,1.98462657045688
-56.2,-0.1364,2,0.2,200,50,"A4",53,67,1.55659066312471
-56.2,-0.1364,2,0.2,200,100,"A5",53,67,1.25853230283002
-56.2,-0.1364,2,0.2,200,150,"A6",53,67,0.90410541938863
-56.2,-0.1364,2,0.2,200,200,"A7",53,67,0.59312512964579
-56.2,-0.1364,2,0.2,200,250,"A8",53,67,0.478860088596451
-56.2,-0.1364,2,0.2,200,400,"A9",53,67,0.336052677228825
-56.2,-0.1364,2,0.2,200,600,"A10",53,67,0.21151173874295
-56.2,-0.1364,2,0.2,200,800,"A11",53,67,0.291639922204074
-56.2,-0.1364,2,0.2,200,1000,"A12",53,67,0.260472419041191
-56.2,-0.1364,2,0.2,200,0,"B1",53,67,2.030953555334
-56.2,-0.1364,2,0.2,200,1,"B2",53,67,2.04527758637289
-56.2,-0.1364,2,0.2,200,10,"B3",53,67,1.90910959866659
-56.2,-0.1364,2,0.2,200,50,"B4",53,67,1.61356038955648
-56.2,-0.1364,2,0.2,200,100,"B5",53,67,1.16484976752747
-56.2,-0.1364,2,0.2,200,150,"B6",53,67,0.816804060751898
-56.2,-0.1364,2,0.2,200,200,"B7",53,67,0.605550035593384
-56.2,-0.1364,2,0.2,200,250,"B8",53,67,0.447397202735282
-56.2,-0.1364,2,0.2,200,400,"B9",53,67,0.361947732901384
-56.2,-0.1364,2,0.2,200,600,"B10",53,67,0.270592464464197
-56.2,-0.1364,2,0.2,200,800,"B11",53,67,0.314544920606277
-56.2,-0.1364,2,0.2,200,1000,"B12",53,67,0.254474940667369
-56.2,-0.1364,2,0.2,200,0,"B1",53,67,2.07603662532119
-56.2,-0.1364,2,0.2,200,1,"B2",53,67,2.02764129282576
-56.2,-0.1364,2,0.2,200,10,"B3",53,67,1.98826533239296
-56.2,-0.1364,2,0.2,200,50,"B4",53,67,1.5475211330454
-56.2,-0.1364,2,0.2,200,100,"B5",53,67,1.20731856899076
-56.2,-0.1364,2,0.2,200,150,"B6",53,67,0.912936319112073
-56.2,-0.1364,2,0.2,200,200,"B7",53,67,0.695209449266877
-56.2,-0.1364,2,0.2,200,250,"B8",53,67,0.422199884558853
-56.2,-0.1364,2,0.2,200,400,"B9",53,67,0.339838620760232
-56.2,-0.1364,2,0.2,200,600,"B10",53,67,0.269285372032263
-56.2,-0.1364,2,0.2,200,800,"B11",53,67,0.253134363230035
-56.2,-0.1364,2,0.2,200,1000,"B12",53,67,0.292064898203347
-56.2,-0.1364,2,0.2,200,0,"A1",53.5,68,1.96842452793308
-56.2,-0.1364,2,0.2,200,1,"A2",53.5,68,1.97451856517931
-56.2,-0.1364,2,0.2,200,10,"A3",53.5,68,1.87323360468185
-56.2,-0.1364,2,0.2,200,50,"A4",53.5,68,1.60483563671784
-56.2,-0.1364,2,0.2,200,100,"A5",53.5,68,1.17641299960923
-56.2,-0.1364,2,0.2,200,150,"A6",53.5,68,0.968137411872709
-56.2,-0.1364,2,0.2,200,200,"A7",53.5,68,0.643607585598317
-56.2,-0.1364,2,0.2,200,250,"A8",53.5,68,0.418064873410737
-56.2,-0.1364,2,0.2,200,400,"A9",53.5,68,0.266047786755217
-56.2,-0.1364,2,0.2,200,600,"A10",53.5,68,0.273120744218503
-56.2,-0.1364,2,0.2,200,800,"A11",53.5,68,0.217626065834792
-56.2,-0.1364,2,0.2,200,1000,"A12",53.5,68,0.193885513843657
-56.2,-0.1364,2,0.2,200,0,"B1",53.5,68,1.92747979333683
-56.2,-0.1364,2,0.2,200,1,"B2",53.5,68,2.02458972674578
-56.2,-0.1364,2,0.2,200,10,"B3",53.5,68,1.9401215998772
-56.2,-0.1364,2,0.2,200,50,"B4",53.5,68,1.53065791425086
-56.2,-0.1364,2,0.2,200,100,"B5",53.5,68,1.17521311462144
-56.2,-0.1364,2,0.2,200,150,"B6",53.5,68,0.792671056558211
-56.2,-0.1364,2,0.2,200,200,"B7",53.5,68,0.531823001709802
-56.2,-0.1364,2,0.2,200,250,"B8",53.5,68,0.500628685328563
-56.2,-0.1364,2,0.2,200,400,"B9",53.5,68,0.321101181537223
-56.2,-0.1364,2,0.2,200,600,"B10",53.5,68,0.203636028883559
-56.2,-0.1364,2,0.2,200,800,"B11",53.5,68,0.279739965023631
-56.2,-0.1364,2,0.2,200,1000,"B12",53.5,68,0.236145171927645
-56.2,-0.1364,2,0.2,200,0,"B1",53.5,68,2.01045689658503
-56.2,-0.1364,2,0.2,200,1,"B2",53.5,68,2.01412689892075
-56.2,-0.1364,2,0.2,200,10,"B3",53.5,68,1.91349412111326
-56.2,-0.1364,2,0.2,200,50,"B4",53.5,68,1.64426119711077
-56.2,-0.1364,2,0.2,200,100,"B5",53.5,68,1.27561945255131
-56.2,-0.1364,2,0.2,200,150,"B6",53.5,68,0.898129533656687
-56.2,-0.1364,2,0.2,200,200,"B7",53.5,68,0.717063365756949
-56.2,-0.1364,2,0.2,200,250,"B8",53.5,68,0.495136030017176
-56.2,-0.1364,2,0.2,200,400,"B9",53.5,68,0.355394275775712
-56.2,-0.1364,2,0.2,200,600,"B10",53.5,68,0.34506653009543
-56.2,-0.1364,2,0.2,200,800,"B11",53.5,68,0.264600018566698
-56.2,-0.1364,2,0.2,200,1000,"B12",53.5,68,0.233578656150597
-56.2,-0.1364,2,0.2,200,0,"A1",54,69,1.99209427757563
-56.2,-0.1364,2,0.2,200,1,"A2",54,69,1.95984478137431
-56.2,-0.1364,2,0.2,200,10,"A3",54,69,1.89685629087768
-56.2,-0.1364,2,0.2,200,50,"A4",54,69,1.63401951337708
-56.2,-0.1364,2,0.2,200,100,"A5",54,69,1.2241313726264
-56.2,-0.1364,2,0.2,200,150,"A6",54,69,0.976508611915457
-56.2,-0.1364,2,0.2,200,200,"A7",54,69,0.681973519536993
-56.2,-0.1364,2,0.2,200,250,"A8",54,69,0.508281561839492
-56.2,-0.1364,2,0.2,200,400,"A9",54,69,0.424818352385505
-56.2,-0.1364,2,0.2,200,600,"A10",54,69,0.320981546252618
-56.2,-0.1364,2,0.2,200,800,"A11",54,69,0.292689993075044
-56.2,-0.1364,2,0.2,200,1000,"A12",54,69,0.329604740341754
-56.2,-0.1364,2,0.2,200,0,"B1",54,69,2.04265752387779
-56.2,-0.1364,2,0.2,200,1,"B2",54,69,1.97243323792154
-56.2,-0.1364,2,0.2,200,10,"B3",54,69,1.98147634301912
-56.2,-0.1364,2,0.2,200,50,"B4",54,69,1.62693092978519
-56.2,-0.1364,2,0.2,200,100,"B5",54,69,1.25984700108748
-56.2,-0.1364,2,0.2,200,150,"B6",54,69,0.904191259594808
-56.2,-0.1364,2,0.2,200,200,"B7",54,69,0.640158759127842
-56.2,-0.1364,2,0.2,200,250,"B8",54,69,0.47024461239935
-56.2,-0.1364,2,0.2,200,400,"B9",54,69,0.372046705830396
-56.2,-0.1364,2,0.2,200,600,"B10",54,69,0.280072386234453
-56.2,-0.1364,2,0.2,200,800,"B11",54,69,0.27329444784928
-56.2,-0.1364,2,0.2,200,1000,"B12",54,69,0.248248632942005
-56.2,-0.1364,2,0.2,200,0,"B1",54,69,2.03632979039597
-56.2,-0.1364,2,0.2,200,1,"B2",54,69,1.96184839545935
-56.2,-0.1364,2,0.2,200,10,"B3",54,69,1.83719463552119
-56.2,-0.1364,2,0.2,200,50,"B4",54,69,1.54656883648294
-56.2,-0.1364,2,0.2,200,100,"B5",54,69,1.21336626740938
-56.2,-0.1364,2,0.2,200,150,"B6",54,69,0.826543812576825
-56.2,-0.1364,2,0.2,200,200,"B7",54,69,0.684945959804394
-56.2,-0.1364,2,0.2,200,250,"B8",54,69,0.533252222496926
-56.2,-0.1364,2,0.2,200,400,"B9",54,69,0.316845881451305
-56.2,-0.1364,2,0.2,200,600,"B10",54,69,0.239108660542958
-56.2,-0.1364,2,0.2,200,800,"B11",54,69,0.300121269561561
-56.2,-0.1364,2,0.2,200,1000,"B12",54,69,0.188078632120701
-56.2,-0.1364,2,0.2,200,0,"A1",54.5,70,1.99486132799447
-56.2,-0.1364,2,0.2,200,1,"A2",54.5,70,1.9376592111175
-56.2,-0.1364,2,0.2,200,10,"A3",54.5,70,1.86945257810171
-56.2,-0.1364,2,0.2,200,50,"A4",54.5,70,1.65781126852162
-56.2,-0.1364,2,0.2,200,100,"A5",54.5,70,1.21418416546696
-56.2,-0.1364,2,0.2,200,150,"A6",54.5,70,0.970266201249851
-56.2,-0.1364,2,0.2,200,200,"A7",54.5,70,0.749931145942569
-56.2,-0.1364,2,0.2,200,250,"A8",54.5,70,0.4407579221044
-56.2,-0.1364,2,0.2,200,400,"A9",54.5,70,0.365012585692564
-56.2,-0.1364,2,0.2,200,600,"A10",54.5,70,0.291799178533616
-56.2,-0.1364,2,0.2,200,800,"A11",54.5,70,0.236676485759571
-56.2,-0.1364,2,0.2,200,1000,"A12",54.5,70,0.241413998441984
-56.2,-0.1364,2,0.2,200,0,"B1",54.5,70,2.05864556840606
-56.2,-0.1364,2,0.2,200,1,"B2",54.5,70,2.05581814177796
-56.2,-0.1364,2,0.2,200,10,"B3",54.5,70,1.97289953702299
-56.2,-0.1364,2,0.2,200,50,"B4",54.5,70,1.67760478715035
-56.2,-0.1364,2,0.2,200,100,"B5",54.5,70,1.11649578586396
-56.2,-0.1364,2,0.2,200,150,"B6",54.5,70,0.886822650772236
-56.2,-0.1364,2,0.2,200,200,"B7",54.5,70,0.620824309388099
-56.2,-0.1364,2,0.2,200,250,"B8",54.5,70,0.567295203364014
-56.2,-0.1364,2,0.2,200,400,"B9",54.5,70,0.396564751256666
-56.2,-0.1364,2,0.2,200,600,"B10",54.5,70,0.215836772715269
-56.2,-0.1364,2,0.2,200,800,"B11",54.5,70,0.27381203358327
-56.2,-0.1364,2,0.2,200,1000,"B12",54.5,70,0.302425383295335
-56.2,-0.1364,2,0.2,200,0,"B1",54.5,70,1.94402693107097
-56.2,-0.1364,2,0.2,200,1,"B2",54.5,70,1.98753804748048
-56.2,-0.1364,2,0.2,200,10,"B3",54.5,70,1.94733205953185
-56.2,-0.1364,2,0.2,200,50,"B4",54.5,70,1.61191972763581
-56.2,-0.1364,2,0.2,200,100,"B5",54.5,70,1.24283723304105
-56.2,-0.1364,2,0.2,200,150,"B6",54.5,70,0.879243651121241
-56.2,-0.1364,2,0.2,200,200,"B7",54.5,70,0.607578995944958
-56.2,-0.1364,2,0.2,200,250,"B8",54.5,70,0.611322550144265
-56.2,-0.1364,2,0.2,200,400,"B9",54.5,70,0.415093428115528
-56.2,-0.1364,2,0.2,200,600,"B10",54.5,70,0.142571704544411
-56.2,-0.1364,2,0.2,200,800,"B11",54.5,70,0.244719404761716
-56.2,-0.1364,2,0.2,200,1000,"B12",54.5,70,0.162029088291301
-56.2,-0.1364,2,0.2,200,0,"A1",55,71,2.00954269840384
-56.2,-0.1364,2,0.2,200,1,"A2",55,71,1.97863506053305
-56.2,-0.1364,2,0.2,200,10,"A3",55,71,1.93692520860649
-56.2,-0.1364,2,0.2,200,50,"A4",55,71,1.63361935282919
-56.2,-0.1364,2,0.2,200,100,"A5",55,71,1.22716101063657
-56.2,-0.1364,2,0.2,200,150,"A6",55,71,0.966061987586137
-56.2,-0.1364,2,0.2,200,200,"A7",55,71,0.685252607294154
-56.2,-0.1364,2,0.2,200,250,"A8",55,71,0.658130610145571
-56.2,-0.1364,2,0.2,200,400,"A9",55,71,0.263035584470411
-56.2,-0.1364,2,0.2,200,600,"A10",55,71,0.287867499476373
-56.2,-0.1364,2,0.2,200,800,"A11",55,71,0.269508483997209
-56.2,-0.1364,2,0.2,200,1000,"A12",55,71,0.176303728826594
-56.2,-0.1364,2,0.2,200,0,"B1",55,71,1.9318383520482
-56.2,-0.1364,2,0.2,200,1,"B2",55,71,1.96761506135098
-56.2,-0.1364,2,0.2,200,10,"B3",55,71,1.88290813515229
-56.2,-0.1364,2,0.2,200,50,"B4",55,71,1.62693320820894
-56.2,-0.1364,2,0.2,200,100,"B5",55,71,1.2589456931853
-56.2,-0.1364,2,0.2,200,150,"B6",55,71,0.911260958009422
-56.2,-0.1364,2,0.2,200,200,"B7",55,71,0.694385387941644
-56.2,-0.1364,2,0.2,200,250,"B8",55,71,0.589497579850886
-56.2,-0.1364,2,0.2,200,400,"B9",55,71,0.346600086688454
-56.2,-0.1364,2,0.2,200,600,"B10",55,71,0.248499317719634
-56.2,-0.1364,2,0.2,200,800,"B11",55,71,0.349705880834038
-56.2,-0.1364,2,0.2,200,1000,"B12",55,71,0.211366120753982
-56.2,-0.1364,2,0.2,200,0,"B1",55,71,1.97399710543063
-56.2,-0.1364,2,0.2,200,1,"B2",55,71,2.02537489537168
-56.2,-0.1364,2,0.2,200,10,"B3",55,71,1.91523918134955
-56.2,-0.1364,2,0.2,200,50,"B4",55,71,1.60148024928651
-56.2,-0.1364,2,0.2,200,100,"B5",55,71,1.24072031460282
-56.2,-0.1364,2,0.2,200,150,"B6",55,71,0.978721915708021
-56.2,-0.1364,2,0.2,200,200,"B7",55,71,0.744344444102409
-56.2,-0.1364,2,0.2,200,250,"B8",55,71,0.636101539231523
-56.2,-0.1364,2,0.2,200,400,"B9",55,71,0.423108969812902
-56.2,-0.1364,2,0.2,200,600,"B10",55,71,0.313703357792646
-56.2,-0.1364,2,0.2,200,800,"B11",55,71,0.304448289225653
-56.2,-0.1364,2,0.2,200,1000,"B12",55,71,0.251914362046297
-56.2,-0.1364,2,0.2,200,0,"A1",55.5,72,1.99412295366691
-56.2,-0.1364,2,0.2,200,1,"A2",55.5,72,1.9808268999214
-56.2,-0.1364,2,0.2,200,10,"A3",55.5,72,1.89476290327551
-56.2,-0.1364,2,0.2,200,50,"A4",55.5,72,1.66574287104147
-56.2,-0.1364,2,0.2,200,100,"A5",55.5,72,1.31229653911964
-56.2,-0.1364,2,0.2,200,150,"A6",55.5,72,0.939219141369013
-56.2,-0.1364,2,0.2,200,200,"A7",55.5,72,0.707496410538082
-56.2,-0.1364,2,0.2,200,250,"A8",55.5,72,0.614383041574975
-56.2,-0.1364,2,0.2,200,400,"A9",55.5,72,0.308894749654566
-56.2,-0.1364,2,0.2,200,600,"A10",55.5,72,0.328723541152525
-56.2,-0.1364,2,0.2,200,800,"A11",55.5,72,0.324081530392889
-56.2,-0.1364,2,0.2,200,1000,"A12",55.5,72,0.269071830629045
-56.2,-0.1364,2,0.2,200,0,"B1",55.5,72,2.00255193470426
-56.2,-0.1364,2,0.2,200,1,"B2",55.5,72,2.04564809138359
-56.2,-0.1364,2,0.2,200,10,"B3",55.5,72,1.83655778123527
-56.2,-0.1364,2,0.2,200,50,"B4",55.5,72,1.69470463907727
-56.2,-0.1364,2,0.2,200,100,"B5",55.5,72,1.27867105964104
-56.2,-0.1364,2,0.2,200,150,"B6",55.5,72,1.10601663350992
-56.2,-0.1364,2,0.2,200,200,"B7",55.5,72,0.690791179734117
-56.2,-0.1364,2,0.2,200,250,"B8",55.5,72,0.658657319599407
-56.2,-0.1364,2,0.2,200,400,"B9",55.5,72,0.368760087116454
-56.2,-0.1364,2,0.2,200,600,"B10",55.5,72,0.336125143371531
-56.2,-0.1364,2,0.2,200,800,"B11",55.5,72,0.323761585883174
-56.2,-0.1364,2,0.2,200,1000,"B12",55.5,72,0.286446771637978
-56.2,-0.1364,2,0.2,200,0,"B1",55.5,72,2.12598945328761
-56.2,-0.1364,2,0.2,200,1,"B2",55.5,72,2.02071537952982
-56.2,-0.1364,2,0.2,200,10,"B3",55.5,72,1.8722719628472
-56.2,-0.1364,2,0.2,200,50,"B4",55.5,72,1.56345271824253
-56.2,-0.1364,2,0.2,200,100,"B5",55.5,72,1.228014199315
-56.2,-0.1364,2,0.2,200,150,"B6",55.5,72,1.01538005899727
-56.2,-0.1364,2,0.2,200,200,"B7",55.5,72,0.704210048451001
-56.2,-0.1364,2,0.2,200,250,"B8",55.5,72,0.552213987748327
-56.2,-0.1364,2,0.2,200,400,"B9",55.5,72,0.453128283607863
-56.2,-0.1364,2,0.2,200,600,"B10",55.5,72,0.221490530252607
-56.2,-0.1364,2,0.2,200,800,"B11",55.5,72,0.280133153938074
-56.2,-0.1364,2,0.2,200,1000,"B12",55.5,72,0.273285822877007
-56.2,-0.1364,2,0.2,200,0,"A1",56,73,2.03723425781455
-56.2,-0.1364,2,0.2,200,1,"A2",56,73,2.00787300507286
-56.2,-0.1364,2,0.2,200,10,"A3",56,73,1.90901590999696
-56.2,-0.1364,2,0.2,200,50,"A4",56,73,1.65342137615248
-56.2,-0.1364,2,0.2,200,100,"A5",56,73,1.22021685016992
-56.2,-0.1364,2,0.2,200,150,"A6",56,73,1.07359261233734
-56.2,-0.1364,2,0.2,200,200,"A7",56,73,0.787938164164836
-56.2,-0.1364,2,0.2,200,250,"A8",56,73,0.687729037060393
-56.2,-0.1364,2,0.2,200,400,"A9",56,73,0.436712557337916
-56.2,-0.1364,2,0.2,200,600,"A10",56,73,0.2558339733475
-56.2,-0.1364,2,0.2,200,800,"A11",56,73,0.216725741959554
-56.2,-0.1364,2,0.2,200,1000,"A12",56,73,0.203745711570315
-56.2,-0.1364,2,0.2,200,0,"B1",56,73,2.02429426985663
-56.2,-0.1364,2,0.2,200,1,"B2",56,73,2.03698868275249
-56.2,-0.1364,2,0.2,200,10,"B3",56,73,2.05647697899552
-56.2,-0.1364,2,0.2,200,50,"B4",56,73,1.71703038512646
-56.2,-0.1364,2,0.2,200,100,"B5",56,73,1.29442242846432
-56.2,-0.1364,2,0.2,200,150,"B6",56,73,0.992622330781904
-56.2,-0.1364,2,0.2,200,200,"B7",56,73,0.777144295198923
-56.2,-0.1364,2,0.2,200,250,"B8",56,73,0.682845455539793
-56.2,-0.1364,2,0.2,200,400,"B9",56,73,0.416277643413277
-56.2,-0.1364,2,0.2,200,600,"B10",56,73,0.38544361472769
-56.2,-0.1364,2,0.2,200,800,"B11",56,73,0.248813717020893
-56.2,-0.1364,2,0.2,200,1000,"B12",56,73,0.257536474966946
-56.2,-0.1364,2,0.2,200,0,"B1",56,73,1.97186623325046
-56.2,-0.1364,2,0.2,200,1,"B2",56,73,2.01692658350293
-56.2,-0.1364,2,0.2,200,10,"B3",56,73,1.9527667620317
-56.2,-0.1364,2,0.2,200,50,"B4",56,73,1.58091605787607
-56.2,-0.1364,2,0.2,200,100,"B5",56,73,1.27211348126969
-56.2,-0.1364,2,0.2,200,150,"B6",56,73,1.00991361812389
-56.2,-0.1364,2,0.2,200,200,"B7",56,73,0.799937043596965
-56.2,-0.1364,2,0.2,200,250,"B8",56,73,0.600946475847314
-56.2,-0.1364,2,0.2,200,400,"B9",56,73,0.392220144557978
-56.2,-0.1364,2,0.2,200,600,"B10",56,73,0.350449056058471
-56.2,-0.1364,2,0.2,200,800,"B11",56,73,0.277437990023838
-56.2,-0.1364,2,0.2,200,1000,"B12",56,73,0.287205459592528
-56.2,-0.1364,2,0.2,200,0,"A1",56.5,74,2.00186840501434
-56.2,-0.1364,2,0.2,200,1,"A2",56.5,74,1.91448567566578
-56.2,-0.1364,2,0.2,200,10,"A3",56.5,74,1.93722364970276
-56.2,-0.1364,2,0.2,200,50,"A4",56.5,74,1.61543585466802
-56.2,-0.1364,2,0.2,200,100,"A5",56.5,74,1.3380944314568
-56.2,-0.1364,2,0.2,200,150,"A6",56.5,74,0.9919859139894
-56.2,-0.1364,2,0.2,200,200,"A7",56.5,74,0.849568693268694
-56.2,-0.1364,2,0.2,200,250,"A8",56.5,74,0.564653963634076
-56.2,-0.1364,2,0.2,200,400,"A9",56.5,74,0.453493777097872
-56.2,-0.1364,2,0.2,200,600,"A10",56.5,74,0.399564744952305
