"H","S","fmax","fmin","A","B","Well","Temperature","Reading","Emission"
-56.2,-0.1364,2,0.2,230,150,"A6",23,7,0.891061537205258
-56.2,-0.1364,2,0.2,230,200,"A7",23,7,0.457026246028447
-56.2,-0.1364,2,0.2,230,250,"A8",23,7,0.182808487244113
-56.2,-0.1364,2,0.2,230,400,"A9",23,7,0.171196942349187
-56.2,-0.1364,2,0.2,230,600,"A10",23,7,0.198178747943087
-56.2,-0.1364,2,0.2,230,800,"A11",23,7,0.265629819307368
-56.2,-0.1364,2,0.2,230,1000,"A12",23,7,0.215362793458385
-56.2,-0.1364,2,0.2,230,0,"B1",23,7,2.08475087050231
-56.2,-0.1364,2,0.2,230,1,"B2",23,7,2.04806012444746
-56.2,-0.1364,2,0.2,230,10,"B3",23,7,1.94489949363813
-56.2,-0.1364,2,0.2,230,50,"B4",23,7,1.56807837489833
-56.2,-0.1364,2,0.2,230,100,"B5",23,7,1.21548906896411
-56.2,-0.1364,2,0.2,230,150,"B6",23,7,0.755653954356537
-56.2,-0.1364,2,0.2,230,200,"B7",23,7,0.416852365652641
-56.2,-0.1364,2,0.2,230,250,"B8",23,7,0.22637847411562
-56.2,-0.1364,2,0.2,230,400,"B9",23,7,0.274611499617507
-56.2,-0.1364,2,0.2,230,600,"B10",23,7,0.215795468556359
-56.2,-0.1364,2,0.2,230,800,"B11",23,7,0.216004123154751
-56.2,-0.1364,2,0.2,230,1000,"B12",23,7,0.143954031699065
-56.2,-0.1364,2,0.2,230,0,"B1",23,7,2.00732863288268
-56.2,-0.1364,2,0.2,230,1,"B2",23,7,2.0217415239075
-56.2,-0.1364,2,0.2,230,10,"B3",23,7,1.93012026389529
-56.2,-0.1364,2,0.2,230,50,"B4",23,7,1.560243481269
-56.2,-0.1364,2,0.2,230,100,"B5",23,7,1.18983764848602
-56.2,-0.1364,2,0.2,230,150,"B6",23,7,0.85257395730098
-56.2,-0.1364,2,0.2,230,200,"B7",23,7,0.352922077013011
-56.2,-0.1364,2,0.2,230,250,"B8",23,7,0.164603154227436
-56.2,-0.1364,2,0.2,230,400,"B9",23,7,0.225754730531484
-56.2,-0.1364,2,0.2,230,600,"B10",23,7,0.185283167557736
-56.2,-0.1364,2,0.2,230,800,"B11",23,7,0.0852081869655978
-56.2,-0.1364,2,0.2,230,1000,"B12",23,7,0.225438418895374
-56.2,-0.1364,2,0.2,230,0,"A1",23.5,8,2.05697064765959
-56.2,-0.1364,2,0.2,230,1,"A2",23.5,8,1.98870938195135
-56.2,-0.1364,2,0.2,230,10,"A3",23.5,8,1.91155360214979
-56.2,-0.1364,2,0.2,230,50,"A4",23.5,8,1.58628060534052
-56.2,-0.1364,2,0.2,230,100,"A5",23.5,8,1.29054563562576
-56.2,-0.1364,2,0.2,230,150,"A6",23.5,8,0.871826900510827
-56.2,-0.1364,2,0.2,230,200,"A7",23.5,8,0.382955632451023
-56.2,-0.1364,2,0.2,230,250,"A8",23.5,8,0.196684708518902
-56.2,-0.1364,2,0.2,230,400,"A9",23.5,8,0.188948854299792
-56.2,-0.1364,2,0.2,230,600,"A10",23.5,8,0.20868392186525
-56.2,-0.1364,2,0.2,230,800,"A11",23.5,8,0.178867558784163
-56.2,-0.1364,2,0.2,230,1000,"A12",23.5,8,0.250079256860945
-56.2,-0.1364,2,0.2,230,0,"B1",23.5,8,1.97737166560689
-56.2,-0.1364,2,0.2,230,1,"B2",23.5,8,2.02264781492934
-56.2,-0.1364,2,0.2,230,10,"B3",23.5,8,1.99672134029085
-56.2,-0.1364,2,0.2,230,50,"B4",23.5,8,1.57824525140032
-56.2,-0.1364,2,0.2,230,100,"B5",23.5,8,1.11187733007678
-56.2,-0.1364,2,0.2,230,150,"B6",23.5,8,0.869193125286335
-56.2,-0.1364,2,0.2,230,200,"B7",23.5,8,0.375942822666757
-56.2,-0.1364,2,0.2,230,250,"B8",23.5,8,0.241262816890933
-56.2,-0.1364,2,0.2,230,400,"B9",23.5,8,0.240961265903684
-56.2,-0.1364,2,0.2,230,600,"B10",23.5,8,0.199247935042819
-56.2,-0.1364,2,0.2,230,800,"B11",23.5,8,0.187908697799974
-56.2,-0.1364,2,0.2,230,1000,"B12",23.5,8,0.24284292590332
-56.2,-0.1364,2,0.2,230,0,"B1",23.5,8,2.05316477699622
-56.2,-0.1364,2,0.2,230,1,"B2",23.5,8,2.01937519058171
