"H","S","fmax","fmin","A","B","Well","Temperature","Reading","Emission"
-56.2,-0.1364,2,0.2,200,1,"A2",36.5,34,1.97370444997412
-56.2,-0.1364,2,0.2,200,10,"A3",36.5,34,2.03421069388991
-56.2,-0.1364,2,0.2,200,50,"A4",36.5,34,1.54412134288768
-56.2,-0.1364,2,0.2,200,100,"A5",36.5,34,1.090589635434
-56.2,-0.1364,2,0.2,200,150,"A6",36.5,34,0.691755327969063
-56.2,-0.1364,2,0.2,200,200,"A7",36.5,34,0.302130240752983
-56.2,-0.1364,2,0.2,200,250,"A8",36.5,34,0.244228340780179
-56.2,-0.1364,2,0.2,200,400,"A9",36.5,34,0.23207364978073
-56.2,-0.1364,2,0.2,200,600,"A10",36.5,34,0.192745919483694
-56.2,-0.1364,2,0.2,200,800,"A11",36.5,34,0.172622259381947
-56.2,-0.1364,2,0.2,200,1000,"A12",36.5,34,0.18092546455076
-56.2,-0.1364,2,0.2,200,0,"B1",36.5,34,2.08058483633273
-56.2,-0.1364,2,0.2,200,1,"B2",36.5,34,1.88906241233194
-56.2,-0.1364,2,0.2,200,10,"B3",36.5,34,1.82065084149002
-56.2,-0.1364,2,0.2,200,50,"B4",36.5,34,1.53197505017748
-56.2,-0.1364,2,0.2,200,100,"B5",36.5,34,1.01162943405841
-56.2,-0.1364,2,0.2,200,150,"B6",36.5,34,0.616293343569044
-56.2,-0.1364,2,0.2,200,200,"B7",36.5,34,0.327405365715231
-56.2,-0.1364,2,0.2,200,250,"B8",36.5,34,0.254916881100253
-56.2,-0.1364,2,0.2,200,400,"B9",36.5,34,0.187250105087792
-56.2,-0.1364,2,0.2,200,600,"B10",36.5,34,0.146606685474572
-56.2,-0.1364,2,0.2,200,800,"B11",36.5,34,0.244304511117487
-56.2,-0.1364,2,0.2,200,1000,"B12",36.5,34,0.278516622493394
-56.2,-0.1364,2,0.2,200,0,"B1",36.5,34,1.90689891011877
-56.2,-0.1364,2,0.2,200,1,"B2",36.5,34,1.95224620670573
-56.2,-0.1364,2,0.2,200,10,"B3",36.5,34,1.77010788153214
-56.2,-0.1364,2,0.2,200,50,"B4",36.5,34,1.53187751509687
-56.2,-0.1364,2,0.2,200,100,"B5",36.5,34,1.23500556577196
-56.2,-0.1364,2,0.2,200,150,"B6",36.5,34,0.616082736845149
-56.2,-0.1364,2,0.2,200,200,"B7",36.5,34,0.253673164353981
-56.2,-0.1364,2,0.2,200,250,"B8",36.5,34,0.245057745651362
-56.2,-0.1364,2,0.2,200,400,"B9",36.5,34,0.207548579565308
-56.2,-0.1364,2,0.2,200,600,"B10",36.5,34,0.208332481084479
-56.2,-0.1364,2,0.2,200,800,"B11",36.5,34,0.148564405320395
-56.2,-0.1364,2,0.2,200,1000,"B12",36.5,34,0.200473093208214
-56.2,-0.1364,2,0.2,200,0,"A1",37,35,1.97732927198465
-56.2,-0.1364,2,0.2,200,1,"A2",37,35,1.99200660081267
-56.2,-0.1364,2,0.2,200,10,"A3",37,35,1.84754066444889
-56.2,-0.1364,2,0.2,200,50,"A4",37,35,1.63169801124665
-56.2,-0.1364,2,0.2,200,100,"A5",37,35,1.12742577786785
-56.2,-0.1364,2,0.2,200,150,"A6",37,35,0.632045902177543
-56.2,-0.1364,2,0.2,200,200,"A7",37,35,0.169318211458793
-56.2,-0.1364,2,0.2,200,250,"A8",37,35,0.214957338175641
-56.2,-0.1364,2,0.2,200,400,"A9",37,35,0.348457177086678
-56.2,-0.1364,2,0.2,200,600,"A10",37,35,0.213777730566511
-56.2,-0.1364,2,0.2,200,800,"A11",37,35,0.241700859838613
-56.2,-0.1364,2,0.2,200,1000,"A12",37,35,0.143551783939609
-56.2,-0.1364,2,0.2,200,0,"B1",37,35,2.04876773499301
-56.2,-0.1364,2,0.2,200,1,"B2",37,35,2.0180414646513
-56.2,-0.1364,2,0.2,200,10,"B3",37,35,1.958329474578
-56.2,-0.1364,2,0.2,200,50,"B4",37,35,1.51931636799278
-56.2,-0.1364,2,0.2,200,100,"B5",37,35,1.07724310206673
-56.2,-0.1364,2,0.2,200,150,"B6",37,35,0.680504505197033
-56.2,-0.1364,2,0.2,200,200,"B7",37,35,0.288620195526683
-56.2,-0.1364,2,0.2,200,250,"B8",37,35,0.224278831790484
-56.2,-0.1364,2,0.2,200,400,"B9",37,35,0.229341180928852
-56.2,-0.1364,2,0.2,200,600,"B10",37,35,0.263228689719511
-56.2,-0.1364,2,0.2,200,800,"B11",37,35,0.307329510091147
-56.2,-0.1364,2,0.2,200,1000,"B12",37,35,0.255090025143765
-56.2,-0.1364,2,0.2,200,0,"B1",37,35,1.93059645622785
-56.2,-0.1364,2,0.2,200,1,"B2",37,35,1.92661676699661
-56.2,-0.1364,2,0.2,200,10,"B3",37,35,1.95414453161996
-56.2,-0.1364,2,0.2,200,50,"B4",37,35,1.48896671325749
-56.2,-0.1364,2,0.2,200,100,"B5",37,35,1.08019609934864
-56.2,-0.1364,2,0.2,200,150,"B6",37,35,0.676785462152206
-56.2,-0.1364,2,0.2,200,200,"B7",37,35,0.229209278670748
-56.2,-0.1364,2,0.2,200,250,"B8",37,35,0.222707955615743
-56.2,-0.1364,2,0.2,200,400,"B9",37,35,0.169106422579454
-56.2,-0.1364,2,0.2,200,600,"B10",37,35,0.230646983229199
-56.2,-0.1364,2,0.2,200,800,"B11",37,35,0.168788344812693
-56.2,-0.1364,2,0.2,200,1000,"B12",37,35,0.202195033807862
-56.2,-0.1364,2,0.2,200,0,"A1",37.5,36,2.05914638991695
-56.2,-0.1364,2,0.2,200,1,"A2",37.5,36,1.97448155504309
-56.2,-0.1364,2,0.2,200,10,"A3",37.5,36,1.92866244225698
-56.2,-0.1364,2,0.2,200,50,"A4",37.5,36,1.57597508857828
-56.2,-0.1364,2,0.2,200,100,"A5",37.5,36,1.09174160281895
-56.2,-0.1364,2,0.2,200,150,"A6",37.5,36,0.615498971597619
-56.2,-0.1364,2,0.2,200,200,"A7",37.5,36,0.248362392239623
-56.2,-0.1364,2,0.2,200,250,"A8",37.5,36,0.304799198652224
-56.2,-0.1364,2,0.2,200,400,"A9",37.5,36,0.231908188249126
-56.2,-0.1364,2,0.2,200,600,"A10",37.5,36,0.0909125937710947
-56.2,-0.1364,2,0.2,200,800,"A11",37.5,36,0.260720711831311
-56.2,-0.1364,2,0.2,200,1000,"A12",37.5,36,0.258806942160189
-56.2,-0.1364,2,0.2,200,0,"B1",37.5,36,1.91045357881034
-56.2,-0.1364,2,0.2,200,1,"B2",37.5,36,1.95373900799246
-56.2,-0.1364,2,0.2,200,10,"B3",37.5,36,2.01469837941777
-56.2,-0.1364,2,0.2,200,50,"B4",37.5,36,1.58999703957681
-56.2,-0.1364,2,0.2,200,100,"B5",37.5,36,1.0739453356058
-56.2,-0.1364,2,0.2,200,150,"B6",37.5,36,0.656476304120454
-56.2,-0.1364,2,0.2,200,200,"B7",37.5,36,0.161942496761853
-56.2,-0.1364,2,0.2,200,250,"B8",37.5,36,0.170313106798604
-56.2,-0.1364,2,0.2,200,400,"B9",37.5,36,0.170859878410316
-56.2,-0.1364,2,0.2,200,600,"B10",37.5,36,0.298256381170945
-56.2,-0.1364,2,0.2,200,800,"B11",37.5,36,0.181250081601648
-56.2,-0.1364,2,0.2,200,1000,"B12",37.5,36,0.149971088211338
-56.2,-0.1364,2,0.2,200,0,"B1",37.5,36,1.97642246145059
-56.2,-0.1364,2,0.2,200,1,"B2",37.5,36,1.97095279673174
-56.2,-0.1364,2,0.2,200,10,"B3",37.5,36,1.93509300417057
-56.2,-0.1364,2,0.2,200,50,"B4",37.5,36,1.53144718505178
-56.2,-0.1364,2,0.2,200,100,"B5",37.5,36,1.21952368204596
-56.2,-0.1364,2,0.2,200,150,"B6",37.5,36,0.648239286200262
-56.2,-0.1364,2,0.2,200,200,"B7",37.5,36,0.307055306753007
-56.2,-0.1364,2,0.2,200,250,"B8",37.5,36,0.198623171399915
-56.2,-0.1364,2,0.2,200,400,"B9",37.5,36,0.213585209366735
-56.2,-0.1364,2,0.2,200,600,"B10",37.5,36,0.255617735179819
-56.2,-0.1364,2,0.2,200,800,"B11",37.5,36,0.252925853949652
-56.2,-0.1364,2,0.2,200,1000,"B12",37.5,36,0.211899644182984
-56.2,-0.1364,2,0.2,200,0,"A1",38,37,1.97196535364118
-56.2,-0.1364,2,0.2,200,1,"A2",38,37,1.99049202982772
-56.2,-0.1364,2,0.2,200,10,"A3",38,37,1.89348409515908
-56.2,-0.1364,2,0.2,200,50,"A4",38,37,1.57786443331997
-56.2,-0.1364,2,0.2,200,100,"A5",38,37,1.12390504777835
-56.2,-0.1364,2,0.2,200,150,"A6",38,37,0.65138978688746
-56.2,-0.1364,2,0.2,200,200,"A7",38,37,0.248674745381793
-56.2,-0.1364,2,0.2,200,250,"A8",38,37,0.2355221500153
-56.2,-0.1364,2,0.2,200,400,"A9",38,37,0.159002127017367
-56.2,-0.1364,2,0.2,200,600,"A10",38,37,0.23961138582215
-56.2,-0.1364,2,0.2,200,800,"A11",38,37,0.16339271993014
-56.2,-0.1364,2,0.2,200,1000,"A12",38,37,0.248305811431289
-56.2,-0.1364,2,0.2,200,0,"B1",38,37,2.10575563288656
-56.2,-0.1364,2,0.2,200,1,"B2",38,37,1.98528079446219
-56.2,-0.1364,2,0.2,200,10,"B3",38,37,1.94985746064508
-56.2,-0.1364,2,0.2,200,50,"B4",38,37,1.5806696022075
-56.2,-0.1364,2,0.2,200,100,"B5",38,37,1.05643555541506
-56.2,-0.1364,2,0.2,200,150,"B6",38,37,0.674620879674677
-56.2,-0.1364,2,0.2,200,200,"B7",38,37,0.263715474544114
-56.2,-0.1364,2,0.2,200,250,"B8",38,37,0.239076091320258
-56.2,-0.1364,2,0.2,200,400,"B9",38,37,0.156965185874193
-56.2,-0.1364,2,0.2,200,600,"B10",38,37,0.211592638816182
-56.2,-0.1364,2,0.2,200,800,"B11",38,37,0.194543309838956
-56.2,-0.1364,2,0.2,200,1000,"B12",38,37,0.192051539478745
-56.2,-0.1364,2,0.2,200,0,"B1",38,37,1.89857848067968
-56.2,-0.1364,2,0.2,200,1,"B2",38,37,1.98063186065212
-56.2,-0.1364,2,0.2,200,10,"B3",38,37,2.02500800895649
-56.2,-0.1364,2,0.2,200,50,"B4",38,37,1.51426607696933
-56.2,-0.1364,2,0.2,200,100,"B5",38,37,1.15103522620265
-56.2,-0.1364,2,0.2,200,150,"B6",38,37,0.700971922430583
-56.2,-0.1364,2,0.2,200,200,"B7",38,37,0.203103294430583
-56.2,-0.1364,2,0.2,200,250,"B8",38,37,0.132722736411558
-56.2,-0.1364,2,0.2,200,400,"B9",38,37,0.178357877526953
-56.2,-0.1364,2,0.2,200,600,"B10",38,37,0.250495515657432
-56.2,-0.1364,2,0.2,200,800,"B11",38,37,0.223011750583878
-56.2,-0.1364,2,0.2,200,1000,"B12",38,37,0.19316950557284
-56.2,-0.1364,2,0.2,200,0,"A1",38.5,38,2.10111671325531
-56.2,-0.1364,2,0.2,200,1,"A2",38.5,38,2.03850771529593
-56.2,-0.1364,2,0.2,200,10,"A3",38.5,38,1.91060762053345
-56.2,-0.1364,2,0.2,200,50,"A4",38.5,38,1.53559723543536
-56.2,-0.1364,2,0.2,200,100,"A5",38.5,38,1.06628707265131
-56.2,-0.1364,2,0.2,200,150,"A6",38.5,38,0.658109143919607
-56.2,-0.1364,2,0.2,200,200,"A7",38.5,38,0.281906915984952
-56.2,-0.1364,2,0.2,200,250,"A8",38.5,38,0.228193960204158
-56.2,-0.1364,2,0.2,200,400,"A9",38.5,38,0.219042809860715
-56.2,-0.1364,2,0.2,200,600,"A10",38.5,38,0.189067187060984
-56.2,-0.1364,2,0.2,200,800,"A11",38.5,38,0.242412217716147
-56.2,-0.1364,2,0.2,200,1000,"A12",38.5,38,0.219398775914
-56.2,-0.1364,2,0.2,200,0,"B1",38.5,38,1.97518212009587
-56.2,-0.1364,2,0.2,200,1,"B2",38.5,38,2.01747920510853
-56.2,-0.1364,2,0.2,200,10,"B3",38.5,38,1.83614829053848
-56.2,-0.1364,2,0.2,200,50,"B4",38.5,38,1.63074679901226
-56.2,-0.1364,2,0.2,200,100,"B5",38.5,38,1.05973085768577
-56.2,-0.1364,2,0.2,200,150,"B6",38.5,38,0.642621330995928
-56.2,-0.1364,2,0.2,200,200,"B7",38.5,38,0.194673764891281
-56.2,-0.1364,2,0.2,200,250,"B8",38.5,38,0.168340665128224
-56.2,-0.1364,2,0.2,200,400,"B9",38.5,38,0.260301741270518
-56.2,-0.1364,2,0.2,200,600,"B10",38.5,38,0.154926129774857
-56.2,-0.1364,2,0.2,200,800,"B11",38.5,38,0.300047507574445
-56.2,-0.1364,2,0.2,200,1000,"B12",38.5,38,0.207355159596683
-56.2,-0.1364,2,0.2,200,0,"B1",38.5,38,1.9749002319521
-56.2,-0.1364,2,0.2,200,1,"B2",38.5,38,2.00424044213969
-56.2,-0.1364,2,0.2,200,10,"B3",38.5,38,1.85238777506068
-56.2,-0.1364,2,0.2,200,50,"B4",38.5,38,1.60531590464572
-56.2,-0.1364,2,0.2,200,100,"B5",38.5,38,1.06951471061494
-56.2,-0.1364,2,0.2,200,150,"B6",38.5,38,0.71794362348798
-56.2,-0.1364,2,0.2,200,200,"B7",38.5,38,0.227595991649022
-56.2,-0.1364,2,0.2,200,250,"B8",38.5,38,0.159225942961198
-56.2,-0.1364,2,0.2,200,400,"B9",38.5,38,0.2257488589583
-56.2,-0.1364,2,0.2,200,600,"B10",38.5,38,0.161626551181449
-56.2,-0.1364,2,0.2,200,800,"B11",38.5,38,0.185615403198183
-56.2,-0.1364,2,0.2,200,1000,"B12",38.5,38,0.245744257652657
-56.2,-0.1364,2,0.2,200,0,"A1",39,39,1.97427738215816
-56.2,-0.1364,2,0.2,200,1,"A2",39,39,1.98033090487779
-56.2,-0.1364,2,0.2,200,10,"A3",39,39,1.86992177159661
-56.2,-0.1364,2,0.2,200,50,"A4",39,39,1.49999791048518
-56.2,-0.1364,2,0.2,200,100,"A5",39,39,1.20780011413194
-56.2,-0.1364,2,0.2,200,150,"A6",39,39,0.637948479078022
-56.2,-0.1364,2,0.2,200,200,"A7",39,39,0.198555046728797
-56.2,-0.1364,2,0.2,200,250,"A8",39,39,0.289064096930563
-56.2,-0.1364,2,0.2,200,400,"A9",39,39,0.20707745792321
-56.2,-0.1364,2,0.2,200,600,"A10",39,39,0.156889904153933
-56.2,-0.1364,2,0.2,200,800,"A11",39,39,0.241303578408061
-56.2,-0.1364,2,0.2,200,1000,"A12",39,39,0.158409797948995
-56.2,-0.1364,2,0.2,200,0,"B1",39,39,2.05708153945783
-56.2,-0.1364,2,0.2,200,1,"B2",39,39,1.93514670012245
-56.2,-0.1364,2,0.2,200,10,"B3",39,39,1.98938777710137
-56.2,-0.1364,2,0.2,200,50,"B4",39,39,1.64006977719071
-56.2,-0.1364,2,0.2,200,100,"B5",39,39,1.06161658083923
-56.2,-0.1364,2,0.2,200,150,"B6",39,39,0.686146369134038
-56.2,-0.1364,2,0.2,200,200,"B7",39,39,0.266575622100774
-56.2,-0.1364,2,0.2,200,250,"B8",39,39,0.210794856551992
-56.2,-0.1364,2,0.2,200,400,"B9",39,39,0.197573117085932
-56.2,-0.1364,2,0.2,200,600,"B10",39,39,0.223818041857935
-56.2,-0.1364,2,0.2,200,800,"B11",39,39,0.18849412706865
-56.2,-0.1364,2,0.2,200,1000,"B12",39,39,0.194158135062645
-56.2,-0.1364,2,0.2,200,0,"B1",39,39,2.01980256004327
-56.2,-0.1364,2,0.2,200,1,"B2",39,39,1.96233466286968
-56.2,-0.1364,2,0.2,200,10,"B3",39,39,1.86349609555512
-56.2,-0.1364,2,0.2,200,50,"B4",39,39,1.54476995753635
-56.2,-0.1364,2,0.2,200,100,"B5",39,39,1.13734322700606
-56.2,-0.1364,2,0.2,200,150,"B6",39,39,0.499556298720136
-56.2,-0.1364,2,0.2,200,200,"B7",39,39,0.295196500799282
-56.2,-0.1364,2,0.2,200,250,"B8",39,39,0.257683714756056
-56.2,-0.1364,2,0.2,200,400,"B9",39,39,0.178520326533893
-56.2,-0.1364,2,0.2,200,600,"B10",39,39,0.232160900119328
-56.2,-0.1364,2,0.2,200,800,"B11",39,39,0.240907834029981
-56.2,-0.1364,2,0.2,200,1000,"B12",39,39,0.294892730247423
-56.2,-0.1364,2,0.2,200,0,"A1",39.5,40,2.02962082095728
-56.2,-0.1364,2,0.2,200,1,"A2",39.5,40,1.96962109136362
-56.2,-0.1364,2,0.2,200,10,"A3",39.5,40,1.8299450860357
-56.2,-0.1364,2,0.2,200,50,"A4",39.5,40,1.52651854558869
-56.2,-0.1364,2,0.2,200,100,"A5",39.5,40,1.04680432690459
-56.2,-0.1364,2,0.2,200,150,"A6",39.5,40,0.72878432000008
-56.2,-0.1364,2,0.2,200,200,"A7",39.5,40,0.339184344646873
-56.2,-0.1364,2,0.2,200,250,"A8",39.5,40,0.166115202110236
-56.2,-0.1364,2,0.2,200,400,"A9",39.5,40,0.196425946243582
-56.2,-0.1364,2,0.2,200,600,"A10",39.5,40,0.236937908404524
-56.2,-0.1364,2,0.2,200,800,"A11",39.5,40,0.200882218739402
-56.2,-0.1364,2,0.2,200,1000,"A12",39.5,40,0.228659197152374
-56.2,-0.1364,2,0.2,200,0,"B1",39.5,40,2.00811576624881
-56.2,-0.1364,2,0.2,200,1,"B2",39.5,40,1.94821683236618
-56.2,-0.1364,2,0.2,200,10,"B3",39.5,40,1.87042866200475
-56.2,-0.1364,2,0.2,200,50,"B4",39.5,40,1.59998821183026
-56.2,-0.1364,2,0.2,200,100,"B5",39.5,40,1.09399000307128
-56.2,-0.1364,2,0.2,200,150,"B6",39.5,40,0.606197351491726
-56.2,-0.1364,2,0.2,200,200,"B7",39.5,40,0.251576431360716
-56.2,-0.1364,2,0.2,200,250,"B8",39.5,40,0.202848967379239
-56.2,-0.1364,2,0.2,200,400,"B9",39.5,40,0.231509850017658
-56.2,-0.1364,2,0.2,200,600,"B10",39.5,40,0.146335474903535
-56.2,-0.1364,2,0.2,200,800,"B11",39.5,40,0.26635143382888
-56.2,-0.1364,2,0.2,200,1000,"B12",39.5,40,0.262965889623757
-56.2,-0.1364,2,0.2,200,0,"B1",39.5,40,1.9114209293399
-56.2,-0.1364,2,0.2,200,1,"B2",39.5,40,2.05004652433376
-56.2,-0.1364,2,0.2,200,10,"B3",39.5,40,1.98168062452281
-56.2,-0.1364,2,0.2,200,50,"B4",39.5,40,1.51821902348275
-56.2,-0.1364,2,0.2,200,100,"B5",39.5,40,1.13910638931284
-56.2,-0.1364,2,0.2,200,150,"B6",39.5,40,0.582609339912811
-56.2,-0.1364,2,0.2,200,200,"B7",39.5,40,0.255038883534118
-56.2,-0.1364,2,0.2,200,250,"B8",39.5,40,0.237625876486678
-56.2,-0.1364,2,0.2,200,400,"B9",39.5,40,0.171141184327667
-56.2,-0.1364,2,0.2,200,600,"B10",39.5,40,0.121396398169642
-56.2,-0.1364,2,0.2,200,800,"B11",39.5,40,0.161353503759963
-56.2,-0.1364,2,0.2,200,1000,"B12",39.5,40,0.153178485890592
-56.2,-0.1364,2,0.2,200,0,"A1",40,41,2.04327058590229
-56.2,-0.1364,2,0.2,200,1,"A2",40,41,1.8789997492319
-56.2,-0.1364,2,0.2,200,10,"A3",40,41,1.9068545541247
-56.2,-0.1364,2,0.2,200,50,"A4",40,41,1.51624290840113
-56.2,-0.1364,2,0.2,200,100,"A5",40,41,1.0428867339949
-56.2,-0.1364,2,0.2,200,150,"A6",40,41,0.697256143857276
-56.2,-0.1364,2,0.2,200,200,"A7",40,41,0.274662896629646
-56.2,-0.1364,2,0.2,200,250,"A8",40,41,0.218304706396513
-56.2,-0.1364,2,0.2,200,400,"A9",40,41,0.121554144364767
-56.2,-0.1364,2,0.2,200,600,"A10",40,41,0.203544210179408
-56.2,-0.1364,2,0.2,200,800,"A11",40,41,0.186768371277423
-56.2,-0.1364,2,0.2,200,1000,"A12",40,41,0.246209657883919
-56.2,-0.1364,2,0.2,200,0,"B1",40,41,1.99305928230881
-56.2,-0.1364,2,0.2,200,1,"B2",40,41,1.9957603328363
-56.2,-0.1364,2,0.2,200,10,"B3",40,41,1.91937258458274
-56.2,-0.1364,2,0.2,200,50,"B4",40,41,1.56678753723304
-56.2,-0.1364,2,0.2,200,100,"B5",40,41,1.20976720573424
-56.2,-0.1364,2,0.2,200,150,"B6",40,41,0.699309562998272
-56.2,-0.1364,2,0.2,200,200,"B7",40,41,0.301190053616677
-56.2,-0.1364,2,0.2,200,250,"B8",40,41,0.21559598257547
-56.2,-0.1364,2,0.2,200,400,"B9",40,41,0.22794895146612
-56.2,-0.1364,2,0.2,200,600,"B10",40,41,0.218389942543662
-56.2,-0.1364,2,0.2,200,800,"B11",40,41,0.202024367765527
-56.2,-0.1364,2,0.2,200,1000,"B12",40,41,0.258194551839516
-56.2,-0.1364,2,0.2,200,0,"B1",40,41,1.93467631999578
-56.2,-0.1364,2,0.2,200,1,"B2",40,41,1.99497869627958
-56.2,-0.1364,2,0.2,200,10,"B3",40,41,1.95683199547295
-56.2,-0.1364,2,0.2,200,50,"B4",40,41,1.49874111343504
-56.2,-0.1364,2,0.2,200,100,"B5",40,41,1.11418426604476
-56.2,-0.1364,2,0.2,200,150,"B6",40,41,0.692660560595088
-56.2,-0.1364,2,0.2,200,200,"B7",40,41,0.245240918534469
-56.2,-0.1364,2,0.2,200,250,"B8",40,41,0.225930507137372
-56.2,-0.1364,2,0.2,200,400,"B9",40,41,0.254749403800229
-56.2,-0.1364,2,0.2,200,600,"B10",40,41,0.258410339082754
-56.2,-0.1364,2,0.2,200,800,"B11",40,41,0.25692590752691
-56.2,-0.1364,2,0.2,200,1000,"B12",40,41,0.207737159678591
-56.2,-0.1364,2,0.2,200,0,"A1",40.5,42,1.98113653504413
-56.2,-0.1364,2,0.2,200,1,"A2",40.5,42,2.01990295861131
-56.2,-0.1364,2,0.2,200,10,"A3",40.5,42,1.96429127812291
-56.2,-0.1364,2,0.2,200,50,"A4",40.5,42,1.60915083771075
-56.2,-0.1364,2,0.2,200,100,"A5",40.5,42,1.03628367662721
-56.2,-0.1364,2,0.2,200,150,"A6",40.5,42,0.702679587336001
-56.2,-0.1364,2,0.2,200,200,"A7",40.5,42,0.320702205805538
-56.2,-0.1364,2,0.2,200,250,"A8",40.5,42,0.244240604153727
-56.2,-0.1364,2,0.2,200,400,"A9",40.5,42,0.196016615419375
-56.2,-0.1364,2,0.2,200,600,"A10",40.5,42,0.179906745457884
-56.2,-0.1364,2,0.2,200,800,"A11",40.5,42,0.155785661646943
-56.2,-0.1364,2,0.2,200,1000,"A12",40.5,42,0.158556941332298
-56.2,-0.1364,2,0.2,200,0,"B1",40.5,42,2.03250326190609
-56.2,-0.1364,2,0.2,200,1,"B2",40.5,42,1.99888679488547
-56.2,-0.1364,2,0.2,200,10,"B3",40.5,42,1.90208763518159
-56.2,-0.1364,2,0.2,200,50,"B4",40.5,42,1.54315226302508
-56.2,-0.1364,2,0.2,200,100,"B5",40.5,42,1.01844103978378
-56.2,-0.1364,2,0.2,200,150,"B6",40.5,42,0.61925950769859
-56.2,-0.1364,2,0.2,200,200,"B7",40.5,42,0.282380616279719
-56.2,-0.1364,2,0.2,200,250,"B8",40.5,42,0.141397803377451
-56.2,-0.1364,2,0.2,200,400,"B9",40.5,42,0.156197269388939
-56.2,-0.1364,2,0.2,200,600,"B10",40.5,42,0.178044241770994
-56.2,-0.1364,2,0.2,200,800,"B11",40.5,42,0.275086770091752
-56.2,-0.1364,2,0.2,200,1000,"B12",40.5,42,0.113150504010355
-56.2,-0.1364,2,0.2,200,0,"B1",40.5,42,1.96949271057521
-56.2,-0.1364,2,0.2,200,1,"B2",40.5,42,2.05264579996641
-56.2,-0.1364,2,0.2,200,10,"B3",40.5,42,1.98262079680955
-56.2,-0.1364,2,0.2,200,50,"B4",40.5,42,1.51878353658414
-56.2,-0.1364,2,0.2,200,100,"B5",40.5,42,1.14320451193813
-56.2,-0.1364,2,0.2,200,150,"B6",40.5,42,0.723056338038877
-56.2,-0.1364,2,0.2,200,200,"B7",40.5,42,0.224929988291573
-56.2,-0.1364,2,0.2,200,250,"B8",40.5,42,0.239947725721231
-56.2,-0.1364,2,0.2,200,400,"B9",40.5,42,0.211736674621711
-56.2,-0.1364,2,0.2,200,600,"B10",40.5,42,0.191560135547489
-56.2,-0.1364,2,0.2,200,800,"B11",40.5,42,0.193233481088743
-56.2,-0.1364,2,0.2,200,1000,"B12",40.5,42,0.248710854302063
-56.2,-0.1364,2,0.2,200,0,"A1",41,43,1.97042713723953
-56.2,-0.1364,2,0.2,200,1,"A2",41,43,1.91860986007219
-56.2,-0.1364,2,0.2,200,10,"A3",41,43,1.89804679107236
-56.2,-0.1364,2,0.2,200,50,"A4",41,43,1.60264453006285
-56.2,-0.1364,2,0.2,200,100,"A5",41,43,1.0464860372486
-56.2,-0.1364,2,0.2,200,150,"A6",41,43,0.608546407615004
-56.2,-0.1364,2,0.2,200,200,"A7",41,43,0.347217304076632
-56.2,-0.1364,2,0.2,200,250,"A8",41,43,0.203798622857172
-56.2,-0.1364,2,0.2,200,400,"A9",41,43,0.214322532595693
-56.2,-0.1364,2,0.2,200,600,"A10",41,43,0.166659988587952
-56.2,-0.1364,2,0.2,200,800,"A11",41,43,0.251016059821868
-56.2,-0.1364,2,0.2,200,1000,"A12",41,43,0.170441935863654
-56.2,-0.1364,2,0.2,200,0,"B1",41,43,2.03217898620069
-56.2,-0.1364,2,0.2,200,1,"B2",41,43,1.95032140262988
-56.2,-0.1364,2,0.2,200,10,"B3",41,43,1.98471107134622
-56.2,-0.1364,2,0.2,200,50,"B4",41,43,1.60811441084493
-56.2,-0.1364,2,0.2,200,100,"B5",41,43,1.14172701443809
-56.2,-0.1364,2,0.2,200,150,"B6",41,43,0.723882116753267
-56.2,-0.1364,2,0.2,200,200,"B7",41,43,0.236961984066865
-56.2,-0.1364,2,0.2,200,250,"B8",41,43,0.20465980205239
-56.2,-0.1364,2,0.2,200,400,"B9",41,43,0.0887956087603379
-56.2,-0.1364,2,0.2,200,600,"B10",41,43,0.207372482745689
-56.2,-0.1364,2,0.2,200,800,"B11",41,43,0.274737360899166
-56.2,-0.1364,2,0.2,200,1000,"B12",41,43,0.161822977050148
-56.2,-0.1364,2,0.2,200,0,"B1",41,43,1.98653945796077
-56.2,-0.1364,2,0.2,200,1,"B2",41,43,2.06582343620827
-56.2,-0.1364,2,0.2,200,10,"B3",41,43,1.92235574288751
-56.2,-0.1364,2,0.2,200,50,"B4",41,43,1.58681910705694
-56.2,-0.1364,2,0.2,200,100,"B5",41,43,1.12042300610381
-56.2,-0.1364,2,0.2,200,150,"B6",41,43,0.65031756701439
-56.2,-0.1364,2,0.2,200,200,"B7",41,43,0.24310139643649
-56.2,-0.1364,2,0.2,200,250,"B8",41,43,0.18562238506537
-56.2,-0.1364,2,0.2,200,400,"B9",41,43,0.235425399652468
-56.2,-0.1364,2,0.2,200,600,"B10",41,43,0.179979802399583
-56.2,-0.1364,2,0.2,200,800,"B11",41,43,0.281775018720924
-56.2,-0.1364,2,0.2,200,1000,"B12",41,43,0.156251220131522
-56.2,-0.1364,2,0.2,200,0,"A1",41.5,44,1.92265994420636
-56.2,-0.1364,2,0.2,200,1,"A2",41.5,44,2.01955596326498
-56.2,-0.1364,2,0.2,200,10,"A3",41.5,44,1.7770063872742
-56.2,-0.1364,2,0.2,200,50,"A4",41.5,44,1.55014265906377
-56.2,-0.1364,2,0.2,200,100,"A5",41.5,44,1.13667929793349
-56.2,-0.1364,2,0.2,200,150,"A6",41.5,44,0.672451958984203
-56.2,-0.1364,2,0.2,200,200,"A7",41.5,44,0.253187403472932
