"H","S","fmax","fmin","A","B","Well","Temperature","Reading","Emission"
-56.2,-0.1364,2,0.2,240,400,"B9",33.5,28,0.139530415662079
-56.2,-0.1364,2,0.2,240,600,"B10",33.5,28,0.220296902290311
-56.2,-0.1364,2,0.2,240,800,"B11",33.5,28,0.189086857053419
-56.2,-0.1364,2,0.2,240,1000,"B12",33.5,28,0.169121775172544
-56.2,-0.1364,2,0.2,240,0,"B1",33.5,28,1.96701651483017
-56.2,-0.1364,2,0.2,240,1,"B2",33.5,28,2.05508173719147
-56.2,-0.1364,2,0.2,240,10,"B3",33.5,28,1.89830130872218
-56.2,-0.1364,2,0.2,240,50,"B4",33.5,28,1.60292990353005
-56.2,-0.1364,2,0.2,240,100,"B5",33.5,28,1.25053940573626
-56.2,-0.1364,2,0.2,240,150,"B6",33.5,28,0.868200864126649
-56.2,-0.1364,2,0.2,240,200,"B7",33.5,28,0.454012238512359
-56.2,-0.1364,2,0.2,240,250,"B8",33.5,28,0.220386115897606
-56.2,-0.1364,2,0.2,240,400,"B9",33.5,28,0.295134750580757
-56.2,-0.1364,2,0.2,240,600,"B10",33.5,28,0.198326947763556
-56.2,-0.1364,2,0.2,240,800,"B11",33.5,28,0.218684077702676
-56.2,-0.1364,2,0.2,240,1000,"B12",33.5,28,0.199928195417887
-56.2,-0.1364,2,0.2,240,0,"A1",34,29,2.02018378671515
-56.2,-0.1364,2,0.2,240,1,"A2",34,29,1.97897842246651
-56.2,-0.1364,2,0.2,240,10,"A3",34,29,1.86842463306684
-56.2,-0.1364,2,0.2,240,50,"A4",34,29,1.63377387385639
-56.2,-0.1364,2,0.2,240,100,"A5",34,29,1.20174110205879
-56.2,-0.1364,2,0.2,240,150,"A6",34,29,0.977160485292682
-56.2,-0.1364,2,0.2,240,200,"A7",34,29,0.502197999925436
-56.2,-0.1364,2,0.2,240,250,"A8",34,29,0.162861212743575
-56.2,-0.1364,2,0.2,240,400,"A9",34,29,0.198394391715622
-56.2,-0.1364,2,0.2,240,600,"A10",34,29,0.203646739491442
-56.2,-0.1364,2,0.2,240,800,"A11",34,29,0.303684620460779
-56.2,-0.1364,2,0.2,240,1000,"A12",34,29,0.218326974811412
-56.2,-0.1364,2,0.2,240,0,"B1",34,29,2.03655218644842
-56.2,-0.1364,2,0.2,240,1,"B2",34,29,1.89941483387628
-56.2,-0.1364,2,0.2,240,10,"B3",34,29,1.94799076531556
-56.2,-0.1364,2,0.2,240,50,"B4",34,29,1.61780845357137
-56.2,-0.1364,2,0.2,240,100,"B5",34,29,1.23001063368282
-56.2,-0.1364,2,0.2,240,150,"B6",34,29,0.889694625834322
-56.2,-0.1364,2,0.2,240,200,"B7",34,29,0.464953736681446
-56.2,-0.1364,2,0.2,240,250,"B8",34,29,0.181136708542441
-56.2,-0.1364,2,0.2,240,400,"B9",34,29,0.256745962216027
-56.2,-0.1364,2,0.2,240,600,"B10",34,29,0.200579707907708
-56.2,-0.1364,2,0.2,240,800,"B11",34,29,0.257223854045242
-56.2,-0.1364,2,0.2,240,1000,"B12",34,29,0.204780762870199
-56.2,-0.1364,2,0.2,240,0,"B1",34,29,2.05125462562798
-56.2,-0.1364,2,0.2,240,1,"B2",34,29,1.91754694382623
-56.2,-0.1364,2,0.2,240,10,"B3",34,29,1.93862874000662
-56.2,-0.1364,2,0.2,240,50,"B4",34,29,1.59017251288576
-56.2,-0.1364,2,0.2,240,100,"B5",34,29,1.20467436044407
-56.2,-0.1364,2,0.2,240,150,"B6",34,29,0.936785157023757
-56.2,-0.1364,2,0.2,240,200,"B7",34,29,0.512882825530031
-56.2,-0.1364,2,0.2,240,250,"B8",34,29,0.159549148008085
-56.2,-0.1364,2,0.2,240,400,"B9",34,29,0.262251147442415
-56.2,-0.1364,2,0.2,240,600,"B10",34,29,0.124942302908607
-56.2,-0.1364,2,0.2,240,800,"B11",34,29,0.185871263590555
-56.2,-0.1364,2,0.2,240,1000,"B12",34,29,0.11819647168155
-56.2,-0.1364,2,0.2,240,0,"A1",34.5,30,2.04537351105777
-56.2,-0.1364,2,0.2,240,1,"A2",34.5,30,1.98259251906906
-56.2,-0.1364,2,0.2,240,10,"A3",34.5,30,1.89946145312873
-56.2,-0.1364,2,0.2,240,50,"A4",34.5,30,1.6318624434408
-56.2,-0.1364,2,0.2,240,100,"A5",34.5,30,1.2422167693453
-56.2,-0.1364,2,0.2,240,150,"A6",34.5,30,0.821915377775443
-56.2,-0.1364,2,0.2,240,200,"A7",34.5,30,0.52867784626928
-56.2,-0.1364,2,0.2,240,250,"A8",34.5,30,0.216528219626096
-56.2,-0.1364,2,0.2,240,400,"A9",34.5,30,0.17300460123343
-56.2,-0.1364,2,0.2,240,600,"A10",34.5,30,0.126687488612508
-56.2,-0.1364,2,0.2,240,800,"A11",34.5,30,0.19967921279034
-56.2,-0.1364,2,0.2,240,1000,"A12",34.5,30,0.225615456882847
-56.2,-0.1364,2,0.2,240,0,"B1",34.5,30,2.0337722027065
-56.2,-0.1364,2,0.2,240,1,"B2",34.5,30,2.00900890644886
-56.2,-0.1364,2,0.2,240,10,"B3",34.5,30,1.8692666401093
-56.2,-0.1364,2,0.2,240,50,"B4",34.5,30,1.63862286660023
-56.2,-0.1364,2,0.2,240,100,"B5",34.5,30,1.21007072602008
-56.2,-0.1364,2,0.2,240,150,"B6",34.5,30,0.839944611722243
-56.2,-0.1364,2,0.2,240,200,"B7",34.5,30,0.493687873822071
-56.2,-0.1364,2,0.2,240,250,"B8",34.5,30,0.227559313724334
-56.2,-0.1364,2,0.2,240,400,"B9",34.5,30,0.189834153116733
-56.2,-0.1364,2,0.2,240,600,"B10",34.5,30,0.253550135483934
-56.2,-0.1364,2,0.2,240,800,"B11",34.5,30,0.146504039595996
-56.2,-0.1364,2,0.2,240,1000,"B12",34.5,30,0.213595776012303
-56.2,-0.1364,2,0.2,240,0,"B1",34.5,30,1.88965872538975
-56.2,-0.1364,2,0.2,240,1,"B2",34.5,30,2.04169549302464
-56.2,-0.1364,2,0.2,240,10,"B3",34.5,30,1.92889175064484
-56.2,-0.1364,2,0.2,240,50,"B4",34.5,30,1.6478701426224
-56.2,-0.1364,2,0.2,240,100,"B5",34.5,30,1.1629999798883
-56.2,-0.1364,2,0.2,240,150,"B6",34.5,30,0.783920350254105
-56.2,-0.1364,2,0.2,240,200,"B7",34.5,30,0.557448968489831
-56.2,-0.1364,2,0.2,240,250,"B8",34.5,30,0.217788933637278
-56.2,-0.1364,2,0.2,240,400,"B9",34.5,30,0.189818435963803
-56.2,-0.1364,2,0.2,240,600,"B10",34.5,30,0.122462829178123
-56.2,-0.1364,2,0.2,240,800,"B11",34.5,30,0.163600971774089
-56.2,-0.1364,2,0.2,240,1000,"B12",34.5,30,0.203335384566082
-56.2,-0.1364,2,0.2,240,0,"A1",35,31,2.04794078761452
-56.2,-0.1364,2,0.2,240,1,"A2",35,31,2.08605983691981
-56.2,-0.1364,2,0.2,240,10,"A3",35,31,1.94088142363775
-56.2,-0.1364,2,0.2,240,50,"A4",35,31,1.61934851372484
-56.2,-0.1364,2,0.2,240,100,"A5",35,31,1.19888482053906
-56.2,-0.1364,2,0.2,240,150,"A6",35,31,0.853875407349867
-56.2,-0.1364,2,0.2,240,200,"A7",35,31,0.442926703887233
-56.2,-0.1364,2,0.2,240,250,"A8",35,31,0.235013348159496
-56.2,-0.1364,2,0.2,240,400,"A9",35,31,0.233282377447024
-56.2,-0.1364,2,0.2,240,600,"A10",35,31,0.221156858681803
-56.2,-0.1364,2,0.2,240,800,"A11",35,31,0.186644733908014
-56.2,-0.1364,2,0.2,240,1000,"A12",35,31,0.211754268887722
-56.2,-0.1364,2,0.2,240,0,"B1",35,31,2.08836146915583
-56.2,-0.1364,2,0.2,240,1,"B2",35,31,2.01419670456131
-56.2,-0.1364,2,0.2,240,10,"B3",35,31,1.83082360057685
-56.2,-0.1364,2,0.2,240,50,"B4",35,31,1.65127532906414
-56.2,-0.1364,2,0.2,240,100,"B5",35,31,1.30492013727333
-56.2,-0.1364,2,0.2,240,150,"B6",35,31,0.902576512906259
-56.2,-0.1364,2,0.2,240,200,"B7",35,31,0.489484392443575
-56.2,-0.1364,2,0.2,240,250,"B8",35,31,0.227006587103602
-56.2,-0.1364,2,0.2,240,400,"B9",35,31,0.181236772531714
-56.2,-0.1364,2,0.2,240,600,"B10",35,31,0.22119634646965
-56.2,-0.1364,2,0.2,240,800,"B11",35,31,0.265854103399344
-56.2,-0.1364,2,0.2,240,1000,"B12",35,31,0.318752570572895
-56.2,-0.1364,2,0.2,240,0,"B1",35,31,1.98137825653432
-56.2,-0.1364,2,0.2,240,1,"B2",35,31,2.12317246495561
-56.2,-0.1364,2,0.2,240,10,"B3",35,31,1.87728175372087
-56.2,-0.1364,2,0.2,240,50,"B4",35,31,1.62746369897864
-56.2,-0.1364,2,0.2,240,100,"B5",35,31,1.20753120802702
-56.2,-0.1364,2,0.2,240,150,"B6",35,31,0.857850121078426
-56.2,-0.1364,2,0.2,240,200,"B7",35,31,0.542072495807802
-56.2,-0.1364,2,0.2,240,250,"B8",35,31,0.21506479754868
-56.2,-0.1364,2,0.2,240,400,"B9",35,31,0.26004538652072
-56.2,-0.1364,2,0.2,240,600,"B10",35,31,0.241780075694857
-56.2,-0.1364,2,0.2,240,800,"B11",35,31,0.236674795769198
-56.2,-0.1364,2,0.2,240,1000,"B12",35,31,0.151912840638467
-56.2,-0.1364,2,0.2,240,0,"A1",35.5,32,1.99186140208785
-56.2,-0.1364,2,0.2,240,1,"A2",35.5,32,2.02358731857616
-56.2,-0.1364,2,0.2,240,10,"A3",35.5,32,1.90156569300191
-56.2,-0.1364,2,0.2,240,50,"A4",35.5,32,1.636699546094
-56.2,-0.1364,2,0.2,240,100,"A5",35.5,32,1.1534480598433
-56.2,-0.1364,2,0.2,240,150,"A6",35.5,32,0.885039465696782
-56.2,-0.1364,2,0.2,240,200,"A7",35.5,32,0.589384841378811
-56.2,-0.1364,2,0.2,240,250,"A8",35.5,32,0.24187075138907
-56.2,-0.1364,2,0.2,240,400,"A9",35.5,32,0.145333064609239
-56.2,-0.1364,2,0.2,240,600,"A10",35.5,32,0.139154301621524
-56.2,-0.1364,2,0.2,240,800,"A11",35.5,32,0.176342647232907
-56.2,-0.1364,2,0.2,240,1000,"A12",35.5,32,0.178592502361863
-56.2,-0.1364,2,0.2,240,0,"B1",35.5,32,2.02170991217704
-56.2,-0.1364,2,0.2,240,1,"B2",35.5,32,2.06533369286405
-56.2,-0.1364,2,0.2,240,10,"B3",35.5,32,1.89604793633878
-56.2,-0.1364,2,0.2,240,50,"B4",35.5,32,1.67033820375556
-56.2,-0.1364,2,0.2,240,100,"B5",35.5,32,1.18516246790781
-56.2,-0.1364,2,0.2,240,150,"B6",35.5,32,0.865763317364826
-56.2,-0.1364,2,0.2,240,200,"B7",35.5,32,0.474873565748136
-56.2,-0.1364,2,0.2,240,250,"B8",35.5,32,0.203367383252954
-56.2,-0.1364,2,0.2,240,400,"B9",35.5,32,0.190227499675342
-56.2,-0.1364,2,0.2,240,600,"B10",35.5,32,0.162770441724364
-56.2,-0.1364,2,0.2,240,800,"B11",35.5,32,0.146765957291525
-56.2,-0.1364,2,0.2,240,1000,"B12",35.5,32,0.292073299331903
-56.2,-0.1364,2,0.2,240,0,"B1",35.5,32,1.9812599723706
-56.2,-0.1364,2,0.2,240,1,"B2",35.5,32,1.92960293225092
-56.2,-0.1364,2,0.2,240,10,"B3",35.5,32,1.96331279783729
-56.2,-0.1364,2,0.2,240,50,"B4",35.5,32,1.55787534507796
-56.2,-0.1364,2,0.2,240,100,"B5",35.5,32,1.25735184592413
-56.2,-0.1364,2,0.2,240,150,"B6",35.5,32,0.898580994931391
-56.2,-0.1364,2,0.2,240,200,"B7",35.5,32,0.541572921052996
-56.2,-0.1364,2,0.2,240,250,"B8",35.5,32,0.22355940182182
-56.2,-0.1364,2,0.2,240,400,"B9",35.5,32,0.171895558122573
-56.2,-0.1364,2,0.2,240,600,"B10",35.5,32,0.201499230901233
-56.2,-0.1364,2,0.2,240,800,"B11",35.5,32,0.189823545491148
-56.2,-0.1364,2,0.2,240,1000,"B12",35.5,32,0.154848828822187
-56.2,-0.1364,2,0.2,240,0,"A1",36,33,2.00676502212012
-56.2,-0.1364,2,0.2,240,1,"A2",36,33,1.9052316321762
-56.2,-0.1364,2,0.2,240,10,"A3",36,33,1.89794781412843
-56.2,-0.1364,2,0.2,240,50,"A4",36,33,1.6575582159351
-56.2,-0.1364,2,0.2,240,100,"A5",36,33,1.33557711798911
-56.2,-0.1364,2,0.2,240,150,"A6",36,33,0.891113554854652
-56.2,-0.1364,2,0.2,240,200,"A7",36,33,0.576902400143299
-56.2,-0.1364,2,0.2,240,250,"A8",36,33,0.232657478165327
-56.2,-0.1364,2,0.2,240,400,"A9",36,33,0.184805723202191
-56.2,-0.1364,2,0.2,240,600,"A10",36,33,0.25270375580098
-56.2,-0.1364,2,0.2,240,800,"A11",36,33,0.243592726494821
-56.2,-0.1364,2,0.2,240,1000,"A12",36,33,0.232392820963169
-56.2,-0.1364,2,0.2,240,0,"B1",36,33,1.97694941195688
-56.2,-0.1364,2,0.2,240,1,"B2",36,33,1.87636938664228
-56.2,-0.1364,2,0.2,240,10,"B3",36,33,1.91978384649563
-56.2,-0.1364,2,0.2,240,50,"B4",36,33,1.63857004240649
-56.2,-0.1364,2,0.2,240,100,"B5",36,33,1.25754303552545
-56.2,-0.1364,2,0.2,240,150,"B6",36,33,0.826005767628488
-56.2,-0.1364,2,0.2,240,200,"B7",36,33,0.475497420574371
-56.2,-0.1364,2,0.2,240,250,"B8",36,33,0.213788934482423
-56.2,-0.1364,2,0.2,240,400,"B9",36,33,0.294629112204036
-56.2,-0.1364,2,0.2,240,600,"B10",36,33,0.173011719839989
-56.2,-0.1364,2,0.2,240,800,"B11",36,33,0.224220503611447
-56.2,-0.1364,2,0.2,240,1000,"B12",36,33,0.26113637181241
-56.2,-0.1364,2,0.2,240,0,"B1",36,33,2.02334700466777
-56.2,-0.1364,2,0.2,240,1,"B2",36,33,2.01084578716214
-56.2,-0.1364,2,0.2,240,10,"B3",36,33,1.87629841579274
-56.2,-0.1364,2,0.2,240,50,"B4",36,33,1.6700915761139
-56.2,-0.1364,2,0.2,240,100,"B5",36,33,1.2876712445115
-56.2,-0.1364,2,0.2,240,150,"B6",36,33,0.946047926157675
-56.2,-0.1364,2,0.2,240,200,"B7",36,33,0.48849294181444
-56.2,-0.1364,2,0.2,240,250,"B8",36,33,0.177909076605006
-56.2,-0.1364,2,0.2,240,400,"B9",36,33,0.177078070486361
-56.2,-0.1364,2,0.2,240,600,"B10",36,33,0.246986231474516
-56.2,-0.1364,2,0.2,240,800,"B11",36,33,0.124929047765382
-56.2,-0.1364,2,0.2,240,1000,"B12",36,33,0.244120371802493
-56.2,-0.1364,2,0.2,240,0,"A1",36.5,34,2.05437091908244
-56.2,-0.1364,2,0.2,240,1,"A2",36.5,34,2.05070769068159
-56.2,-0.1364,2,0.2,240,10,"A3",36.5,34,1.98495912586418
-56.2,-0.1364,2,0.2,240,50,"A4",36.5,34,1.66446446597698
-56.2,-0.1364,2,0.2,240,100,"A5",36.5,34,1.32164103410806
-56.2,-0.1364,2,0.2,240,150,"A6",36.5,34,0.891819402685624
-56.2,-0.1364,2,0.2,240,200,"A7",36.5,34,0.474989420038684
-56.2,-0.1364,2,0.2,240,250,"A8",36.5,34,0.213284727885966
-56.2,-0.1364,2,0.2,240,400,"A9",36.5,34,0.207145375536414
-56.2,-0.1364,2,0.2,240,600,"A10",36.5,34,0.227760635356099
-56.2,-0.1364,2,0.2,240,800,"A11",36.5,34,0.181198097698157
-56.2,-0.1364,2,0.2,240,1000,"A12",36.5,34,0.196899772475987
-56.2,-0.1364,2,0.2,240,0,"B1",36.5,34,1.96038864319029
-56.2,-0.1364,2,0.2,240,1,"B2",36.5,34,1.93674652926778
-56.2,-0.1364,2,0.2,240,10,"B3",36.5,34,2.0150021499778
-56.2,-0.1364,2,0.2,240,50,"B4",36.5,34,1.57992090916078
-56.2,-0.1364,2,0.2,240,100,"B5",36.5,34,1.24137683376658
-56.2,-0.1364,2,0.2,240,150,"B6",36.5,34,0.880627625432218
-56.2,-0.1364,2,0.2,240,200,"B7",36.5,34,0.54298890519779
-56.2,-0.1364,2,0.2,240,250,"B8",36.5,34,0.240539371842634
-56.2,-0.1364,2,0.2,240,400,"B9",36.5,34,0.226424473258368
-56.2,-0.1364,2,0.2,240,600,"B10",36.5,34,0.230399555776796
-56.2,-0.1364,2,0.2,240,800,"B11",36.5,34,0.20963757445499
-56.2,-0.1364,2,0.2,240,1000,"B12",36.5,34,0.218456213209474
-56.2,-0.1364,2,0.2,240,0,"B1",36.5,34,1.96103723505261
-56.2,-0.1364,2,0.2,240,1,"B2",36.5,34,1.98099046240858
-56.2,-0.1364,2,0.2,240,10,"B3",36.5,34,2.01039827151708
-56.2,-0.1364,2,0.2,240,50,"B4",36.5,34,1.64124343737762
-56.2,-0.1364,2,0.2,240,100,"B5",36.5,34,1.24364925602281
-56.2,-0.1364,2,0.2,240,150,"B6",36.5,34,0.852713929143249
-56.2,-0.1364,2,0.2,240,200,"B7",36.5,34,0.450364744163511
-56.2,-0.1364,2,0.2,240,250,"B8",36.5,34,0.261741887131471
-56.2,-0.1364,2,0.2,240,400,"B9",36.5,34,0.240300704329809
-56.2,-0.1364,2,0.2,240,600,"B10",36.5,34,0.175115613305581
-56.2,-0.1364,2,0.2,240,800,"B11",36.5,34,0.214729182598455
-56.2,-0.1364,2,0.2,240,1000,"B12",36.5,34,0.307804808921174
-56.2,-0.1364,2,0.2,240,0,"A1",37,35,1.97123646942452
-56.2,-0.1364,2,0.2,240,1,"A2",37,35,1.99965757628208
-56.2,-0.1364,2,0.2,240,10,"A3",37,35,1.92201544069822
-56.2,-0.1364,2,0.2,240,50,"A4",37,35,1.60116399480226
-56.2,-0.1364,2,0.2,240,100,"A5",37,35,1.21508536279491
-56.2,-0.1364,2,0.2,240,150,"A6",37,35,0.840590647151078
-56.2,-0.1364,2,0.2,240,200,"A7",37,35,0.451606260354992
-56.2,-0.1364,2,0.2,240,250,"A8",37,35,0.14267528619758
-56.2,-0.1364,2,0.2,240,400,"A9",37,35,0.24281261647473
-56.2,-0.1364,2,0.2,240,600,"A10",37,35,0.226327222251979
-56.2,-0.1364,2,0.2,240,800,"A11",37,35,0.207009497944219
-56.2,-0.1364,2,0.2,240,1000,"A12",37,35,0.199567624321957
-56.2,-0.1364,2,0.2,240,0,"B1",37,35,1.95875225549784
-56.2,-0.1364,2,0.2,240,1,"B2",37,35,2.01055110091328
-56.2,-0.1364,2,0.2,240,10,"B3",37,35,1.82321349710594
-56.2,-0.1364,2,0.2,240,50,"B4",37,35,1.68644386116743
-56.2,-0.1364,2,0.2,240,100,"B5",37,35,1.22929316797342
-56.2,-0.1364,2,0.2,240,150,"B6",37,35,0.852384435881229
-56.2,-0.1364,2,0.2,240,200,"B7",37,35,0.508129352170993
-56.2,-0.1364,2,0.2,240,250,"B8",37,35,0.215016136727247
-56.2,-0.1364,2,0.2,240,400,"B9",37,35,0.289742236981881
-56.2,-0.1364,2,0.2,240,600,"B10",37,35,0.124627472884095
-56.2,-0.1364,2,0.2,240,800,"B11",37,35,0.144427774961946
-56.2,-0.1364,2,0.2,240,1000,"B12",37,35,0.119748840008451
-56.2,-0.1364,2,0.2,240,0,"B1",37,35,1.91211899647929
-56.2,-0.1364,2,0.2,240,1,"B2",37,35,1.96253507079916
-56.2,-0.1364,2,0.2,240,10,"B3",37,35,1.88083337720817
-56.2,-0.1364,2,0.2,240,50,"B4",37,35,1.6375854881763
-56.2,-0.1364,2,0.2,240,100,"B5",37,35,1.26634902526266
-56.2,-0.1364,2,0.2,240,150,"B6",37,35,0.884178651529149
-56.2,-0.1364,2,0.2,240,200,"B7",37,35,0.451810007549781
-56.2,-0.1364,2,0.2,240,250,"B8",37,35,0.188992931042312
-56.2,-0.1364,2,0.2,240,400,"B9",37,35,0.219961972343152
-56.2,-0.1364,2,0.2,240,600,"B10",37,35,0.211276722279459
-56.2,-0.1364,2,0.2,240,800,"B11",37,35,0.174335772054408
-56.2,-0.1364,2,0.2,240,1000,"B12",37,35,0.208225336894531
-56.2,-0.1364,2,0.2,240,0,"A1",37.5,36,1.94233553096157
-56.2,-0.1364,2,0.2,240,1,"A2",37.5,36,2.01437837472884
-56.2,-0.1364,2,0.2,240,10,"A3",37.5,36,1.9625608468739
-56.2,-0.1364,2,0.2,240,50,"A4",37.5,36,1.62508704248533
-56.2,-0.1364,2,0.2,240,100,"A5",37.5,36,1.21491341315438
-56.2,-0.1364,2,0.2,240,150,"A6",37.5,36,0.821805331915095
-56.2,-0.1364,2,0.2,240,200,"A7",37.5,36,0.577773337461663
-56.2,-0.1364,2,0.2,240,250,"A8",37.5,36,0.289212445007304
-56.2,-0.1364,2,0.2,240,400,"A9",37.5,36,0.137068735163925
-56.2,-0.1364,2,0.2,240,600,"A10",37.5,36,0.224549862654059
-56.2,-0.1364,2,0.2,240,800,"A11",37.5,36,0.201363765681414
-56.2,-0.1364,2,0.2,240,1000,"A12",37.5,36,0.167791885572176
-56.2,-0.1364,2,0.2,240,0,"B1",37.5,36,2.04742029985163
-56.2,-0.1364,2,0.2,240,1,"B2",37.5,36,1.89615288912373
-56.2,-0.1364,2,0.2,240,10,"B3",37.5,36,1.92154445515669
-56.2,-0.1364,2,0.2,240,50,"B4",37.5,36,1.64550469216477
-56.2,-0.1364,2,0.2,240,100,"B5",37.5,36,1.26639279413382
-56.2,-0.1364,2,0.2,240,150,"B6",37.5,36,0.848299313363854
-56.2,-0.1364,2,0.2,240,200,"B7",37.5,36,0.49071725861753
-56.2,-0.1364,2,0.2,240,250,"B8",37.5,36,0.236232569194501
-56.2,-0.1364,2,0.2,240,400,"B9",37.5,36,0.167448925770366
-56.2,-0.1364,2,0.2,240,600,"B10",37.5,36,0.248873824264914
-56.2,-0.1364,2,0.2,240,800,"B11",37.5,36,0.19146078670139
-56.2,-0.1364,2,0.2,240,1000,"B12",37.5,36,0.138539399100632
-56.2,-0.1364,2,0.2,240,0,"B1",37.5,36,1.96129276286903
-56.2,-0.1364,2,0.2,240,1,"B2",37.5,36,1.89020003787453
-56.2,-0.1364,2,0.2,240,10,"B3",37.5,36,1.98696870966727
-56.2,-0.1364,2,0.2,240,50,"B4",37.5,36,1.68307839008556
-56.2,-0.1364,2,0.2,240,100,"B5",37.5,36,1.25775358955033
-56.2,-0.1364,2,0.2,240,150,"B6",37.5,36,0.816250693565896
-56.2,-0.1364,2,0.2,240,200,"B7",37.5,36,0.465543580754209
-56.2,-0.1364,2,0.2,240,250,"B8",37.5,36,0.317481381910106
-56.2,-0.1364,2,0.2,240,400,"B9",37.5,36,0.283788550948877
-56.2,-0.1364,2,0.2,240,600,"B10",37.5,36,0.173699378661507
-56.2,-0.1364,2,0.2,240,800,"B11",37.5,36,0.260334988954659
-56.2,-0.1364,2,0.2,240,1000,"B12",37.5,36,0.0952654899890125
-56.2,-0.1364,2,0.2,240,0,"A1",38,37,1.97539354048053
-56.2,-0.1364,2,0.2,240,1,"A2",38,37,1.98767198676636
-56.2,-0.1364,2,0.2,240,10,"A3",38,37,2.00269072267226
-56.2,-0.1364,2,0.2,240,50,"A4",38,37,1.63877329972485
-56.2,-0.1364,2,0.2,240,100,"A5",38,37,1.2044105300718
-56.2,-0.1364,2,0.2,240,150,"A6",38,37,0.888035203684061
-56.2,-0.1364,2,0.2,240,200,"A7",38,37,0.534894942614566
-56.2,-0.1364,2,0.2,240,250,"A8",38,37,0.215383036500125
-56.2,-0.1364,2,0.2,240,400,"A9",38,37,0.190457522282168
-56.2,-0.1364,2,0.2,240,600,"A10",38,37,0.204835395006449
-56.2,-0.1364,2,0.2,240,800,"A11",38,37,0.251670959516157
-56.2,-0.1364,2,0.2,240,1000,"A12",38,37,0.171342164294221
-56.2,-0.1364,2,0.2,240,0,"B1",38,37,1.99706135033965
-56.2,-0.1364,2,0.2,240,1,"B2",38,37,2.05239064906581
-56.2,-0.1364,2,0.2,240,10,"B3",38,37,1.8501790910702
-56.2,-0.1364,2,0.2,240,50,"B4",38,37,1.65015515160507
-56.2,-0.1364,2,0.2,240,100,"B5",38,37,1.19549038401759
-56.2,-0.1364,2,0.2,240,150,"B6",38,37,0.842806752301318
-56.2,-0.1364,2,0.2,240,200,"B7",38,37,0.477072947057537
-56.2,-0.1364,2,0.2,240,250,"B8",38,37,0.239791012283341
-56.2,-0.1364,2,0.2,240,400,"B9",38,37,0.189095739253738
-56.2,-0.1364,2,0.2,240,600,"B10",38,37,0.263010844458563
-56.2,-0.1364,2,0.2,240,800,"B11",38,37,0.173409341101875
-56.2,-0.1364,2,0.2,240,1000,"B12",38,37,0.0783464624988522
-56.2,-0.1364,2,0.2,240,0,"B1",38,37,2.05661349113466
-56.2,-0.1364,2,0.2,240,1,"B2",38,37,1.99518952617851
-56.2,-0.1364,2,0.2,240,10,"B3",38,37,1.8072382944101
-56.2,-0.1364,2,0.2,240,50,"B4",38,37,1.64696966654691
-56.2,-0.1364,2,0.2,240,100,"B5",38,37,1.1469819142442
-56.2,-0.1364,2,0.2,240,150,"B6",38,37,0.974595538504648
-56.2,-0.1364,2,0.2,240,200,"B7",38,37,0.428576137529349
-56.2,-0.1364,2,0.2,240,250,"B8",38,37,0.205194725212996
-56.2,-0.1364,2,0.2,240,400,"B9",38,37,0.166605177955938
-56.2,-0.1364,2,0.2,240,600,"B10",38,37,0.233037095767167
-56.2,-0.1364,2,0.2,240,800,"B11",38,37,0.269334428671321
-56.2,-0.1364,2,0.2,240,1000,"B12",38,37,0.150436220034597
-56.2,-0.1364,2,0.2,240,0,"A1",38.5,38,2.00528801204791
-56.2,-0.1364,2,0.2,240,1,"A2",38.5,38,2.01249622004565
-56.2,-0.1364,2,0.2,240,10,"A3",38.5,38,2.00137931196181
-56.2,-0.1364,2,0.2,240,50,"A4",38.5,38,1.62100933342817
-56.2,-0.1364,2,0.2,240,100,"A5",38.5,38,1.23858429486408
-56.2,-0.1364,2,0.2,240,150,"A6",38.5,38,0.86761770472969
-56.2,-0.1364,2,0.2,240,200,"A7",38.5,38,0.556310103918365
-56.2,-0.1364,2,0.2,240,250,"A8",38.5,38,0.188970588808697
-56.2,-0.1364,2,0.2,240,400,"A9",38.5,38,0.275897047025028
-56.2,-0.1364,2,0.2,240,600,"A10",38.5,38,0.150073712582847
-56.2,-0.1364,2,0.2,240,800,"A11",38.5,38,0.182500530832742
-56.2,-0.1364,2,0.2,240,1000,"A12",38.5,38,0.192240570533329
-56.2,-0.1364,2,0.2,240,0,"B1",38.5,38,1.99062379507519
-56.2,-0.1364,2,0.2,240,1,"B2",38.5,38,1.95443897904899
-56.2,-0.1364,2,0.2,240,10,"B3",38.5,38,1.90077957691236
-56.2,-0.1364,2,0.2,240,50,"B4",38.5,38,1.63851667954432
-56.2,-0.1364,2,0.2,240,100,"B5",38.5,38,1.26961264851538
-56.2,-0.1364,2,0.2,240,150,"B6",38.5,38,0.794964302228354
-56.2,-0.1364,2,0.2,240,200,"B7",38.5,38,0.538198055708378
-56.2,-0.1364,2,0.2,240,250,"B8",38.5,38,0.216774181997695
-56.2,-0.1364,2,0.2,240,400,"B9",38.5,38,0.171248419263591
-56.2,-0.1364,2,0.2,240,600,"B10",38.5,38,0.156862741256292
-56.2,-0.1364,2,0.2,240,800,"B11",38.5,38,0.176325086499279
-56.2,-0.1364,2,0.2,240,1000,"B12",38.5,38,0.241023757560595
-56.2,-0.1364,2,0.2,240,0,"B1",38.5,38,2.02085053354682
-56.2,-0.1364,2,0.2,240,1,"B2",38.5,38,2.01355958906357
