"","Conc.Mg","Mg.free","CI95","Condition"
"630",25.8517034068136,1.81447420718005,"1.0940577379913 to 3.03731918991419","NTPCM"
"631",26.0521042084168,1.89410800469408,"1.13387047217579 to 3.16321534724342","NTPCM"
"632",26.25250501002,1.97712558738223,"1.17844360098634 to 3.3039162231409","NTPCM"
"633",26.4529058116232,2.06376330854359,"1.22383751680654 to 3.44383137254123","NTPCM"
"634",26.6533066132265,2.15387872286542,"1.27072306749014 to 3.58106155749784","NTPCM"
"635",26.8537074148297,2.24752869493894,"1.32247183771725 to 3.73305023235077","NTPCM"
"636",27.0541082164329,2.34462267407595,"1.37612481001888 to 3.88536823464268","NTPCM"
"637",27.2545090180361,2.44543866108148,"1.42986901780674 to 4.0377803386134","NTPCM"
"638",27.4549098196393,2.54977370705757,"1.48965775114477 to 4.18263589363916","NTPCM"
"639",27.6553106212425,2.65762204540908,"1.55025229506568 to 4.34178711676806","NTPCM"
"640",27.8557114228457,2.76901231521645,"1.6109463388029 to 4.50082101058102","NTPCM"
"641",28.0561122244489,2.88390049701611,"1.6778000241231 to 4.66013793808206","NTPCM"
"642",28.2565130260521,3.00223120226148,"1.74705252740499 to 4.8195443072848","NTPCM"
"643",28.4569138276553,3.12416605181463,"1.81986322792939 to 4.98905831348585","NTPCM"
"644",28.6573146292585,3.24889902319549,"1.8967756666205 to 5.15577921732557","NTPCM"
"645",28.8577154308617,3.37691203767677,"1.9761776937759 to 5.32402020595045","NTPCM"
"646",29.0581162324649,3.50827814162598,"2.06024546510309 to 5.49394428321291","NTPCM"
"647",29.2585170340681,3.64261808041484,"2.14476788885715 to 5.66053937864093","NTPCM"
"648",29.4589178356713,3.78003139054745,"2.23812768885514 to 5.83643669765655","NTPCM"
"649",29.6593186372745,3.92000029813598,"2.33180565851024 to 6.01240079220145","NTPCM"
"650",29.8597194388778,4.06323262641317,"2.42992435771578 to 6.18843036704215","NTPCM"
"651",30.060120240481,4.20877024793096,"2.53090178374903 to 6.36452416022899","NTPCM"
"652",30.2605210420842,4.35708979787363,"2.63453794344605 to 6.5406809420338","NTPCM"
"653",30.4609218436874,4.50781551876376,"2.74313607971442 to 6.71689951392801","NTPCM"
"654",30.6613226452906,4.66090519667075,"2.85532517205618 to 6.89317870759933","NTPCM"
"655",30.8617234468938,4.81625525347154,"2.97487455190073 to 7.08188183903083","NTPCM"
"656",31.062124248497,4.97423055011909,"3.08296444367436 to 7.26304147988053","NTPCM"
"657",31.2625250501002,5.13377302068952,"3.20956756062038 to 7.44633251972102","NTPCM"
"658",31.4629258517034,5.29507437039913,"3.33626450333565 to 7.63084362480239","NTPCM"
"659",31.6633266533066,5.45878111600098,"3.46305361619313 to 7.81540192491401","NTPCM"
"660",31.8637274549098,5.62417357686733,"3.59715897602517 to 8.00000655428111","NTPCM"
"661",32.064128256513,5.79107379380382,"3.73877858650693 to 8.18465666817696","NTPCM"
"662",32.2645290581162,5.95936794835035,"3.8728413339968 to 8.3693514422872","NTPCM"
"663",32.4649298597194,6.12920812845932,"4.00682508228131 to 8.55409007209692","NTPCM"
"664",32.6653306613226,6.30061578744502,"4.15468463916218 to 8.73887177229972","NTPCM"
"665",32.8657314629259,6.47313821714311,"4.30077057848214 to 8.92369577622785","NTPCM"
"666",33.0661322645291,6.64714340820013,"4.45020324101858 to 9.10856133530251","NTPCM"
"667",33.2665330661323,6.82226802388804,"4.60119399647097 to 9.30441817495322","NTPCM"
"668",33.4669338677355,6.99836367428687,"4.75010041898225 to 9.49285506730957","NTPCM"
"669",33.6673346693387,7.17557762230682,"4.91000066226549 to 9.68172528396031","NTPCM"
"670",33.8677354709419,7.35366146080086,"5.06996936211352 to 9.86352207564829","NTPCM"
"671",34.0681362725451,7.53306424555554,"5.23000536499619 to 10.0554758516345","NTPCM"
"672",34.2685370741483,7.71336448601466,"5.39010754315713 to 10.247462253275","NTPCM"
"673",34.4689378757515,7.89444861759846,"5.5558035589202 to 10.4394807236095","NTPCM"
"674",34.6693386773547,8.07618669231983,"5.72262911227469 to 10.6315307182836","NTPCM"
"675",34.8697394789579,8.25884770475983,"5.88952271633494 to 10.823611705194","NTPCM"
"676",35.0701402805611,8.44210866890204,"6.05648851935324 to 11.0157231641457","NTPCM"
"677",35.2705410821643,8.62602944977665,"6.22351825149528 to 11.2078645865208","NTPCM"
"678",35.4709418837675,8.81057731123417,"6.40143969301425 to 11.4000354749584","NTPCM"
"679",35.6713426853707,8.995794883806,"6.58152691259236 to 11.5922353430442","NTPCM"
"680",35.8717434869739,9.1815135397149,"6.75829219772205 to 11.7844637150121","NTPCM"
"681",36.0721442885772,9.36746244362189,"6.9260571078872 to 11.9767201254534","NTPCM"
"682",36.2725450901804,9.55408516305212,"7.10314163907742 to 12.1690041190369","NTPCM"
"683",36.4729458917836,9.7410137940172,"7.28886070121415 to 12.3613152502377","NTPCM"
"684",36.6733466933868,9.92854666420597,"7.45426651036153 to 12.568118896497","NTPCM"
"685",36.87374749499,10.1166841660331,"7.6373674580379 to 12.7612501198402","NTPCM"
"686",37.0741482965932,10.3052230535863,"7.82059894664887 to 12.9544036966514","NTPCM"
"687",37.2745490981964,10.4939774877278,"8.00385412938522 to 13.1475792724927","NTPCM"
"688",37.4749498997996,10.6831186231655,"8.18724254127709 to 13.3407765003803","NTPCM"
"689",37.6753507014028,10.8727427080058,"8.37067327633788 to 13.5339950405891","NTPCM"
"690",37.875751503006,11.0624622382798,"8.55414568214 to 13.7272345604645","NTPCM"
"691",38.0761523046092,11.2529516436945,"8.73765911959739 to 13.920494734239","NTPCM"
"692",38.2765531062124,11.4437095393369,"8.92121296262636 to 14.1137752428552","NTPCM"
"693",38.4769539078156,11.634453114453,"9.10480482848539 to 14.3070757737933","NTPCM"
"694",38.6773547094188,11.8258552828315,"9.29059204547072 to 14.5003960209054","NTPCM"
"695",38.877755511022,12.0173419717954,"9.47702462954645 to 14.6937356842531","NTPCM"
"696",39.0781563126253,12.2092087362553,"9.66393361642317 to 14.8870944699515","NTPCM"
"697",39.2785571142285,12.4011268369895,"9.85112678227514 to 15.0907014146256","NTPCM"
"698",39.4789579158317,12.5934745420718,"10.0322386844803 to 15.2864093453084","NTPCM"
"699",39.6793587174349,12.7860389152158,"10.2233684004239 to 15.4822261664511","NTPCM"
"700",39.8797595190381,12.9788709741908,"10.4144077070728 to 15.6781479403703","NTPCM"
"701",40.0801603206413,13.171820404507,"10.6057450176438 to 15.8741692221624","NTPCM"
"702",40.2805611222445,13.3650229751787,"10.7971118804098 to 16.0703982482875","NTPCM"
"703",40.4809619238477,13.5583088637461,"10.9885078660241 to 16.2667082715499","NTPCM"
"704",40.6813627254509,13.7518629147465,"11.1799325534164 to 16.463620292184","NTPCM"
"705",40.8817635270541,13.945581351569,"11.3713855295955 to 16.6599970662794","NTPCM"
"706",41.0821643286573,14.1395204736189,"11.5626188943276 to 16.8479029173207","NTPCM"
"707",41.2825651302605,14.3337278068347,"11.7541035507925 to 17.046746005988","NTPCM"
"708",41.4829659318637,14.5281579606701,"11.945622170668 to 17.245603941644","NTPCM"
"709",41.6833667334669,14.7227141690171,"12.129666000739 to 17.4444765130282","NTPCM"
"710",41.8837675350701,14.9174246005801,"12.3221327912665 to 17.6352705416611","NTPCM"
"711",42.0841683366734,15.1121381226449,"12.5146214528408 to 17.842264737793","NTPCM"
"712",42.2845691382766,15.3070837102275,"12.7071316799215 to 18.0411799882268","NTPCM"
"713",42.4849699398798,15.5022268235568,"12.8996631726333 to 18.2401090683157","NTPCM"
"714",42.685370741483,15.6973357157195,"13.092215636635 to 18.4390517858341","NTPCM"
"715",42.8857715430862,15.8927270190616,"13.2847887829924 to 18.6380079521024","NTPCM"
"716",43.0861723446894,16.0882375475943,"13.477382328055 to 18.8256626502721","NTPCM"
"717",43.2865731462926,16.2837039191121,"13.6683929820342 to 19.0229762122755","NTPCM"
"718",43.4869739478958,16.4793671947221,"13.8626295053931 to 19.2203526693873","NTPCM"
"719",43.687374749499,16.6751964898864,"14.0552825957193 to 19.4177901215782","NTPCM"
"720",43.8877755511022,16.8714006742487,"14.2479550006278 to 19.6152867445411","NTPCM"
"721",44.0881763527054,17.0673550549224,"14.440646461146 to 19.8133135648173","NTPCM"
"722",44.2885771543086,17.2633627890767,"14.6333567229107 to 20.0109120433709","NTPCM"
"723",44.4889779559118,17.4595772911332,"14.826085536066 to 20.2085650031865","NTPCM"
"724",44.689378757515,17.6556682654039,"15.0188326551635 to 20.396296744415","NTPCM"
"725",44.8897795591182,17.8522584447455,"15.2226606373935 to 20.5955211166583","NTPCM"
"726",45.0901803607214,18.0488044556153,"15.4176528052818 to 20.794755830186","NTPCM"
"727",45.2905811623246,18.245303524915,"15.6130241319781 to 20.9940007492388","NTPCM"
"728",45.4909819639279,18.4419310312793,"15.8080837062355 to 21.1932557404226","NTPCM"
"729",45.6913827655311,18.6387032638433,"16.0032640155194 to 21.3925206726585","NTPCM"
"730",45.8917835671343,18.8355614292247,"16.198560829294 to 21.5917954171319","NTPCM"
"731",46.0921843687375,19.032293042571,"16.3939701126967 to 21.7910798472444","NTPCM"
"732",46.2925851703407,19.229232150797,"16.5976866266142 to 21.9903738385662","NTPCM"
"733",46.4929859719439,19.426159092027,"16.7912830101603 to 22.1896772687893","NTPCM"
"734",46.6933867735471,19.6231400312969,"16.9848932654861 to 22.3889900176838","NTPCM"
"735",46.8937875751503,19.8204228035664,"17.1785172171553 to 22.5883119670521","NTPCM"
"736",47.0941883767535,20.0176141792373,"17.3721546926779 to 22.787643000688","NTPCM"
"737",47.2945891783567,20.2148305127936,"17.565805522448 to 22.9869830043337","NTPCM"
"738",47.4949899799599,20.4122909674992,"17.7594695396841 to 23.1863318656394","NTPCM"
"739",47.6953907815631,20.6098617924873,"17.9531465803703 to 23.3856894741241","NTPCM"
"740",47.8957915831663,20.8072793673837,"18.1573457189636 to 23.5850557211362","NTPCM"
"741",48.0961923847695,21.0046877262,"18.3535016830944 to 23.7740945794239","NTPCM"
"742",48.2965931863727,21.2021961062326,"18.5499536551762 to 23.9725407378456","NTPCM"
"743",48.496993987976,21.3998981963816,"18.7465051316782 to 24.1710187317096","NTPCM"
"744",48.6973947895792,21.5975773701314,"18.9431218190672 to 24.3697562303175","NTPCM"
"745",48.8977955911824,21.7953099426094,"19.1398158000022 to 24.5682910464735","NTPCM"
"746",49.0981963927856,21.993161338815,"19.3365605213084 to 24.7573715043985","NTPCM"
"747",49.2985971943888,22.1910573387739,"19.5342294246718 to 24.9568912326169","NTPCM"
"748",49.498997995992,22.3889417944132,"19.731120084695 to 25.1564180300881","NTPCM"
"749",49.6993987975952,22.586871405221,"19.9280799270466 to 25.3559518120721","NTPCM"
"750",49.8997995991984,22.7846318184382,"20.1251069285054 to 25.555492495178","NTPCM"
"751",50.1002004008016,22.982463358042,"20.3221991439469 to 25.7550399973371","NTPCM"
"752",50.3006012024048,23.1802898918618,"20.519354702612 to 25.9545942377768","NTPCM"
"753",50.501002004008,23.3783122384469,"20.7082517480433 to 26.1541551369952","NTPCM"
"754",50.7014028056112,23.5764142407166,"20.9071370250323 to 26.3537226167363","NTPCM"
"755",50.9018036072144,23.7743953832661,"21.1062845477192 to 26.5532965999653","NTPCM"
"756",51.1022044088176,23.9725488739785,"21.3054417928727 to 26.7528770108454","NTPCM"
"757",51.3026052104208,24.1708461152479,"21.5046086477945 to 26.9524637747141","NTPCM"
"758",51.5030060120241,24.3690484910124,"21.7037850015218 to 27.1520568180612","NTPCM"
"759",51.7034068136273,24.5672391452555,"21.9029707447935 to 27.3516560685058","NTPCM"
"760",51.9038076152305,24.7654918675699,"22.1021657700177 to 27.5512614547754","NTPCM"
"761",52.1042084168337,24.9638954289091,"22.3013699712403 to 27.7508729066843","NTPCM"
"762",52.3046092184369,25.1621122352807,"22.5005832441134 to 27.9504903551136","NTPCM"
"763",52.5050100200401,25.3605444782263,"22.6998054858657 to 28.1501137319902","NTPCM"
"764",52.7054108216433,25.5592023629334,"22.8990365952721 to 28.3497429702676","NTPCM"
"765",52.9058116232465,25.7578006236281,"23.0874057900407 to 28.5493780039065","NTPCM"
"766",53.1062124248497,25.9562557046954,"23.2852860746187 to 28.7490187678559","NTPCM"
"767",53.3066132264529,26.1548967757117,"23.4832085734849 to 28.948665198035","NTPCM"
"768",53.5070140280561,26.3534661008305,"23.6811722360831 to 29.1483172313146","NTPCM"
"769",53.7074148296593,26.5520908736935,"23.8791760464124 to 29.3479748054999","NTPCM"
"770",53.9078156312625,26.7506726533429,"24.0772190216185 to 29.5476378593134","NTPCM"
"771",54.1082164328657,26.9493488184983,"24.2756843643643 to 29.7473063323776","NTPCM"
"772",54.3086172344689,27.1481087231846,"24.4737953062783 to 29.9469801651988","NTPCM"
"773",54.5090180360721,27.346718888054,"24.671942850975 to 30.1306820204796","NTPCM"
"774",54.7094188376754,27.5453552039488,"24.8701261286467 to 30.3286146333086","NTPCM"
"775",54.9098196392786,27.743987652688,"25.0586696231769 to 30.5283678865037","NTPCM"
"776",55.1102204408818,27.9427607771148,"25.2580844578661 to 30.7281258140732","NTPCM"
"777",55.310621242485,28.1415101942397,"25.4572872851943 to 30.9278883655856","NTPCM"
"778",55.5110220440882,28.3402813982173,"25.6567478759767 to 31.1276554913324","NTPCM"
"779",55.7114228456914,28.5391015672277,"25.8562151706053 to 31.3274271423147","NTPCM"
"780",55.9118236472946,28.7379240963413,"26.0556890976354 to 31.5272032702314","NTPCM"
"781",56.1122244488978,28.9368020065745,"26.2551695866342 to 31.726983827466","NTPCM"
"782",56.312625250501,29.1356594537911,"26.4546565681624 to 31.926768767075","NTPCM"
"783",56.5130260521042,29.3344100390621,"26.654149973757 to 32.1265580427761","NTPCM"
"784",56.7134268537074,29.5332287035135,"26.8624737738668 to 32.3263516089361","NTPCM"
"785",56.9138276553106,29.732252093302,"27.0531557880734 to 32.5261494205602","NTPCM"
"786",57.1142284569138,29.9313248301666,"27.2526680645988 to 32.7259514332804","NTPCM"
"787",57.314629258517,30.1301927134625,"27.4521865007656 to 32.9257576033447","NTPCM"
"788",57.5150300601202,30.3290168964456,"27.6517110327427 to 33.1255678876068","NTPCM"
"789",57.7154308617234,30.5280720962907,"27.8512415975785 to 33.3253822435152","NTPCM"
"790",57.9158316633267,30.7272363724798,"28.0507781331847 to 33.5302183318207","NTPCM"
"791",58.1162324649299,30.9263130406726,"28.2503205783226 to 33.7250230029791","NTPCM"
"792",58.3166332665331,31.1255489229801,"28.4498688725875 to 33.9248493243156","NTPCM"
"793",58.5170340681363,31.3247819113722,"28.6494229563956 to 34.1246795528413","NTPCM"
"794",58.7174348697395,31.5237816282669,"28.8489827709695 to 34.3245136488305","NTPCM"
"795",58.9178356713427,31.722886681532,"29.0434947356953 to 34.5243515730943","NTPCM"
"796",59.1182364729459,31.9220778369447,"29.2377349726226 to 34.7241932869714","NTPCM"
"797",59.3186372745491,32.1211869882838,"29.4365516535141 to 34.9240387523193","NTPCM"
"798",59.5190380761523,32.320546297966,"29.6353894500161 to 35.1238879315059","NTPCM"
"799",59.7194388777555,32.5198488340533,"29.8342479431546 to 35.3237407874005","NTPCM"
"800",59.9198396793587,32.7191653569372,"30.0333094053302 to 35.5235972833658","NTPCM"
"801",60.1202404809619,32.9183926592785,"30.2322051010451 to 35.7234573832497","NTPCM"
"802",60.3206412825651,33.1177064654252,"30.4219887295592 to 35.9233210513773","NTPCM"
"803",60.5210420841683,33.3170316480738,"30.6214123907188 to 36.1231882525428","NTPCM"
"804",60.7214428857715,33.5162624037968,"30.8211039608638 to 36.3230589520024","NTPCM"
"805",60.9218436873748,33.7154661703498,"31.0208001627353 to 36.522933115466","NTPCM"
"806",61.122244488978,33.9145364039835,"31.2205009511089 to 36.7228107090903","NTPCM"
"807",61.3226452905812,34.1137814934259,"31.420206281347 to 36.9226916994716","NTPCM"
"808",61.5230460921844,34.3132046078762,"31.6199161093892 to 37.1225760536383","NTPCM"
"809",61.7234468937876,34.512452073196,"31.8196303917433 to 37.3224637390442","NTPCM"
"810",61.9238476953908,34.7115853751819,"32.0193490854761 to 37.5092618995008","NTPCM"
"811",62.124248496994,34.9110212224297,"32.2190721482042 to 37.7091978509572","NTPCM"
"812",62.3246492985972,35.1104534760841,"32.4187995380856 to 37.9091367737331","NTPCM"
"813",62.5250501002004,35.3097905008704,"32.6185312138108 to 38.1090786394301","NTPCM"
"814",62.7254509018036,35.5091125612209,"32.8182671345946 to 38.3090234200108","NTPCM"
"815",62.9258517034068,35.7084481642612,"33.0180072601673 to 38.5089710877927","NTPCM"
"816",63.12625250501,35.9078819870217,"33.2225804456126 to 38.7089216154428","NTPCM"
"817",63.3266533066132,36.1072772136214,"33.4174999671328 to 38.9088749759719","NTPCM"
"818",63.5270541082164,36.3067079684095,"33.6172524704933 to 39.1088311427293","NTPCM"
"819",63.7274549098196,36.5059207775074,"33.8170090225634 to 39.3087900893979","NTPCM"
"820",63.9278557114229,36.7053388552052,"34.0167695855339 to 39.5087517899883","NTPCM"
"821",64.1282565130261,36.9047214462495,"34.2165341220651 to 39.7087162188342","NTPCM"
"822",64.3286573146293,37.1042136319603,"34.4163025952791 to 39.9086833505871","NTPCM"
"823",64.5290581162325,37.3036767911899,"34.6160749687533 to 40.1086531602117","NTPCM"
"824",64.7294589178357,37.5032236108348,"34.8158512065128 to 40.3086256229811","NTPCM"
"825",64.9298597194389,37.702859886598,"35.0156312730239 to 40.5086007144714","NTPCM"
"826",65.1302605210421,37.9021456719618,"35.215415133187 to 40.7085784105581","NTPCM"
"827",65.3306613226453,38.1016447426943,"35.4152027523305 to 40.9085586874108","NTPCM"
"828",65.5310621242485,38.3012353670964,"35.6149940962039 to 41.1085415214886","NTPCM"
"829",65.7314629258517,38.5008510102229,"35.8147891309715 to 41.3085268895366","NTPCM"
"830",65.9318637274549,38.7004024816069,"36.0145878232063 to 41.5085147685807","NTPCM"
"831",66.1322645290581,38.9000534779427,"36.2143901398837 to 41.7085051359237","NTPCM"
"832",66.3326653306613,39.0997032838094,"36.4141960483752 to 41.9084979691411","NTPCM"
"833",66.5330661322645,39.299201135142,"36.6140055164434 to 42.1084932460773","NTPCM"
"834",66.7334669338677,39.4987763672416,"36.813818512235 to 42.3084909448409","NTPCM"
"835",66.9338677354709,39.6983550425294,"36.996407727765 to 42.5084910438015","NTPCM"
"836",67.1342685370741,39.897963429173,"37.1958073600117 to 42.7084935215857","NTPCM"
"837",67.3346693386774,40.0974898392252,"37.3956826072205 to 42.9084983570726","NTPCM"
"838",67.5350701402806,40.2971629389783,"37.5955609546337 to 43.1085055293909","NTPCM"
"839",67.7354709418838,40.4968879347237,"37.7954423749004 to 43.3085150179151","NTPCM"
"840",67.935871743487,40.6965850599402,"37.9953268409901 to 43.5085268022612","NTPCM"
"841",68.1362725450902,40.8962799472158,"38.1952143261884 to 43.7085408622844","NTPCM"
"842",68.3366733466934,41.095925036572,"38.3951048040928 to 43.9085571780742","NTPCM"
"843",68.5370741482966,41.2955841002733,"38.5949982486075 to 44.1085757299522","NTPCM"
"844",68.7374749498998,41.4952789448475,"38.794894633939 to 44.3085964984678","NTPCM"
"845",68.937875751503,41.6949139413638,"38.9947939345925 to 44.5086194643957","NTPCM"
"846",69.1382765531062,41.8945132465005,"39.1946961253664 to 44.708644608732","NTPCM"
"847",69.3386773547094,42.0940438876344,"39.3946011813493 to 44.9086719126917","NTPCM"
"848",69.5390781563126,42.2936892541971,"39.594509077915 to 45.1087013577047","NTPCM"
"849",69.7394789579158,42.4934216893614,"39.7944197907186 to 45.3087329254136","NTPCM"
"850",69.939879759519,42.6930737348211,"39.9943332956931 to 45.5087665976698","NTPCM"
"851",70.1402805611223,42.8927610603916,"40.1942495690443 to 45.7088023565315","NTPCM"
"852",70.3406813627254,43.092364174689,"40.3941685872482 to 45.90884018426","NTPCM"
"853",70.5410821643287,43.2920862317574,"40.5940903270459 to 46.1088800633171","NTPCM"
"854",70.7414829659319,43.4918367792304,"40.7940147654412 to 46.3089219763623","NTPCM"
"855",70.9418837675351,43.691542401233,"40.9939418796958 to 46.5089659062501","NTPCM"
"856",71.1422845691383,43.8911932120003,"41.1861284547753 to 46.709011836027","NTPCM"
"857",71.3426853707415,44.090840080194,"41.3938040461008 to 46.9090597489291","NTPCM"
"858",71.5430861723447,44.2905865235491,"41.5937390540344 to 47.0994957202453","NTPCM"
"859",71.7434869739479,44.4903280671495,"41.793676649387 to 47.299574132859","NTPCM"
"860",71.9438877755511,44.6900399635269,"41.9936168106591 to 47.4996543328186","NTPCM"
"861",72.1442885771543,44.8897724501098,"42.1935595165888 to 47.6997363053015","NTPCM"
"862",72.3446893787575,45.0894855339553,"42.3935047461485 to 47.8998200356483","NTPCM"
"863",72.5450901803607,45.2892060478038,"42.5934524785416 to 48.0999055093611","NTPCM"
"864",72.7454909819639,45.4889782048046,"42.7934026931993 to 48.2999927121009","NTPCM"
"865",72.9458917835671,45.6888057213088,"42.9933553697778 to 48.5000816296853","NTPCM"
"866",73.1462925851703,45.8886498674938,"43.1933104881549 to 48.7001722480871","NTPCM"
"867",73.3466933867736,46.088456579103,"43.3932680284268 to 48.9002645534313","NTPCM"
"868",73.5470941883768,46.2883104354197,"43.5932279709059 to 49.1003585319932","NTPCM"
"869",73.74749498998,46.4882237922298,"43.7931902961171 to 49.300454170197","NTPCM"
"870",73.9478957915832,46.687895404223,"43.9931549847955 to 49.5005514546133","NTPCM"
"871",74.1482965931864,46.8876850088488,"44.1931220178831 to 49.7006503719571","NTPCM"
"872",74.3486973947896,47.0874992962643,"44.3930913765261 to 49.9007509090858","NTPCM"
"873",74.5490981963928,47.2873931133339,"44.593063042073 to 50.1008530529978","NTPCM"
"874",74.749498997996,47.4872898811685,"44.7930369960704 to 50.3009567908302","NTPCM"
"875",74.9498997995992,47.6872636361844,"44.9930132202617 to 50.5010621098567","NTPCM"
"876",75.1503006012024,47.8870667122825,"45.1929916965837 to 50.7011689974866","NTPCM"
"877",75.3507014028056,48.0868272307308,"45.3929724071647 to 50.9012774412622","NTPCM"
"878",75.5511022044088,48.2866607788181,"45.5929553343213 to 51.1013874288573","NTPCM"
"879",75.751503006012,48.4865755733017,"45.7929404605562 to 51.301498948076","NTPCM"
"880",75.9519038076152,48.6864240841649,"45.9802446318417 to 51.50161198685","NTPCM"
"881",76.1523046092184,48.8862852594577,"46.1799201198609 to 51.7017265332378","NTPCM"
"882",76.3527054108216,49.0861824666868,"46.379945504186 to 51.9018425754226","NTPCM"
"883",76.5531062124249,49.28616556901,"46.5799728444475 to 52.1019601017105","NTPCM"
"884",76.7535070140281,49.4860355112161,"46.7800021253995 to 52.3020791005297","NTPCM"
"885",76.9539078156313,49.6859384925676,"46.9800333319539 to 52.502199560428","NTPCM"
"886",77.1543086172345,49.8858583385204,"47.1800664491787 to 52.7023214700717","NTPCM"
"887",77.3547094188377,50.0856774946588,"47.3801014622959 to 52.9024448182442","NTPCM"
"888",77.5551102204409,50.2855996213195,"47.5801383566797 to 53.1025695938443","NTPCM"
"889",77.7555110220441,50.4854107663724,"47.7801771178539 to 53.3026957858844","NTPCM"
"890",77.9559118236473,50.6853611796201,"47.9802177314909 to 53.5028233834896","NTPCM"
"891",78.1563126252505,50.8852877656249,"48.180260183409 to 53.7029523758962","NTPCM"
"892",78.3567134268537,51.0852651582359,"48.3803044595711 to 53.90308275245","NTPCM"
"893",78.5571142284569,51.2851922707432,"48.5803505460826 to 54.1032145026047","NTPCM"
"894",78.7575150300601,51.4851101526957,"48.7803984291896 to 54.3033476159216","NTPCM"
"895",78.9579158316633,51.6850542443746,"48.9804480952772 to 54.5034820820668","NTPCM"
"896",79.1583166332665,51.8849767799752,"49.1804995308679 to 54.703617890811","NTPCM"
"897",79.3587174348697,52.0849088892861,"49.3805527226194 to 54.9037550320275","NTPCM"
"898",79.559118236473,52.2848109101314,"49.5806076573233 to 55.1038934956915","NTPCM"
"899",79.7595190380761,52.4847171941339,"49.7806643219034 to 55.3040332718782","NTPCM"
"900",79.9599198396794,52.6846206397548,"49.980722703414 to 55.5041743507621","NTPCM"
"901",80.1603206412826,52.8843896980112,"50.180782789038 to 55.7043167226153","NTPCM"
"902",80.3607214428858,53.0843325878755,"50.3808445660858 to 55.9044603778069","NTPCM"
"903",80.561122244489,53.2842663359452,"50.5809080219936 to 56.1046053068009","NTPCM"
"904",80.7615230460922,53.4841638381951,"50.7809731443215 to 56.3047515001559","NTPCM"
"905",80.9619238476954,53.6841382495542,"50.981039920752 to 56.5048989485235","NTPCM"
"906",81.1623246492986,53.8839653227832,"51.1811083390892 to 56.7050476426473","NTPCM"
"907",81.3627254509018,54.0838921799885,"51.3851172177369 to 56.9051975733613","NTPCM"
"908",81.563126252505,54.2838910669079,"51.5812803229367 to 57.1053487315899","NTPCM"
"909",81.7635270541082,54.4838611944828,"51.7813233253642 to 57.3055011083455","NTPCM"
"910",81.9639278557114,54.6838019017924,"51.9813981917365 to 57.5056546947283","NTPCM"
"911",82.1643286573146,54.8837237723899,"52.1814746407998 to 57.7058094819249","NTPCM"
"912",82.3647294589178,55.0836124032194,"52.381552661054 to 57.9059654612074","NTPCM"
"913",82.565130260521,55.2835864543211,"52.5816322411103 to 58.106122623932","NTPCM"
"914",82.7655310621243,55.4835889057632,"52.7817133696895 to 58.3062809615387","NTPCM"
"915",82.9659318637275,55.683560776968,"52.9817960356211 to 58.5064404655493","NTPCM"
"916",83.1663326653307,55.8835568644139,"53.1818802278416 to 58.7066011275675","NTPCM"
"917",83.3667334669339,56.0834833645289,"53.3819659353935 to 58.9067629392772","NTPCM"
"918",83.5671342685371,56.2833927056514,"53.5820531474239 to 59.1069258924417","NTPCM"
"919",83.7675350701403,56.4833645203881,"53.7821418531834 to 59.3070899789027","NTPCM"
"920",83.9679358717435,56.6833559021386,"53.9822320420247 to 59.5072551905798","NTPCM"
"921",84.1683366733467,56.8833770805972,"54.1823237034013 to 59.7074215194688","NTPCM"
"922",84.3687374749499,57.0833755357087,"54.3824168268667 to 59.9075889576415","NTPCM"
"923",84.5691382765531,57.2833894798459,"54.5825114020727 to 60.1007709222965","NTPCM"
"924",84.7695390781563,57.4834765954672,"54.782607418769 to 60.3009569413036","NTPCM"
"925",84.9699398797595,57.6835032386916,"54.982704866801 to 60.5011439695764","NTPCM"
"926",85.1703406813627,57.8835450578797,"55.1828037361095 to 60.701332000018","NTPCM"
"927",85.3707414829659,58.0835428217831,"55.3829040167296 to 60.9015210255973","NTPCM"
"928",85.5711422845691,58.283571106403,"55.583005698789 to 61.1017110393494","NTPCM"
"929",85.7715430861723,58.4836076362786,"55.7831087725073 to 61.301902034374","NTPCM"
"930",85.9719438877756,58.6837350327769,"55.983213228195 to 61.5020940038348","NTPCM"
"931",86.1723446893788,58.8837789306307,"56.1833190562523 to 61.702286940959","NTPCM"
"932",86.372745490982,59.083840246732,"56.3834262471681 to 61.9024808390363","NTPCM"
"933",86.5731462925852,59.2839352785318,"56.583534791519 to 62.1026756914184","NTPCM"
"934",86.7735470941884,59.4840315828888,"56.7836446799683 to 62.3028714915181","NTPCM"
"935",86.9739478957916,59.6840658495523,"56.983755903265 to 62.5030682328089","NTPCM"
"936",87.1743486973948,59.8841386821259,"57.1838684522427 to 62.7032659088238","NTPCM"
"937",87.374749498998,60.0841880184109,"57.3839823178188 to 62.903464513155","NTPCM"
"938",87.5751503006012,60.2842329581362,"57.5840974909934 to 63.1036640394533","NTPCM"
"939",87.7755511022044,60.4843143227496,"57.7747396122617 to 63.3038644814271","NTPCM"
"940",87.9759519038076,60.6843326268857,"57.9746139146226 to 63.5040658328419","NTPCM"
"941",88.1763527054108,60.8844273808058,"58.1747447634505 to 63.7042680875198","NTPCM"
"942",88.376753507014,61.0845260479211,"58.3748768315366 to 63.9044712393387","NTPCM"
