"Temperature","K","SE.K","Fmax","Fmin","Helix","Condition","K_error"
41.33131254,10979836.7800661,2990368.08367173,1.62017191288387,0.290269571794671,"J","Monovalent",0.313912416552897
41.80267933,9560662.81360305,2652186.06756633,1.62654475202915,0.297000800676401,"J","Monovalent",0.313912416552897
42.27839661,8235054.59154303,2328320.90548804,1.63402552366782,0.300382314561932,"J","Monovalent",0.313912416552897
42.74938509,7136088.52218336,2080830.42603739,1.63993683786168,0.3066024204896,"J","Monovalent",0.313912416552897
43.22500779,6152110.47927507,1863331.54538415,1.645336984126,0.312262382512974,"J","Monovalent",0.313912416552897
43.69505051,5272546.89321199,1655117.93663664,1.6522297653673,0.315304525835013,"J","Monovalent",0.313912416552897
44.16991661,4536046.94564054,1492496.15575874,1.65918965766785,0.320482592109821,"J","Monovalent",0.313912416552897
44.64194542,3846061.56991826,1354955.94022157,1.66490953870801,0.320942568188072,"J","Monovalent",0.313912416552897
45.11387966,3283755.43249637,1228520.93531426,1.66973258041516,0.327600896758278,"J","Monovalent",0.313912416552897
45.58713797,2750263.14069724,1114711.16895117,1.67616911885545,0.320039873504197,"J","Monovalent",0.313912416552897
46.05954509,2350540.13984822,1054504.00008007,1.6822190662892,0.322454653099858,"J","Monovalent",0.313912416552897
46.53223594,2000304.23685006,994426.859547734,1.68751068568952,0.326105242496656,"J","Monovalent",0.313912416552897
47.00748034,1642230.82211156,917488.337755207,1.690541234499,0.308005789081426,"J","Monovalent",0.313912416552897
47.47960373,1334224.71960708,845816.628298395,1.6944712826353,0.275981452395131,"J","Monovalent",0.313912416552897
47.9522,1123398.94074828,815294.835802467,1.70072030642576,0.261458249840802,"J","Monovalent",0.313912416552897
48.42508,876905.671431639,760650.120394042,1.70451336413023,0.186582518395109,"J","Monovalent",0.313912416552897
48.89777085,663663.761741857,706277.148313723,1.70841974239889,0.0589597488737999,"J","Monovalent",0.313912416552897
49.37017797,544867.029720437,694312.841596858,1.71334562812577,0,"J","Monovalent",0.313912416552897
49.84343627,472185.608115518,720725.265565191,1.71913738679557,0,"J","Monovalent",0.313912416552897
50.31574882,409915.103861193,756926.344643915,1.72482668277751,0,"J","Monovalent",0.313912416552897
50.78929085,353819.162880496,790702.855477061,1.72981409342405,0,"J","Monovalent",0.313912416552897
51.26264373,308802.630517906,836243.098074363,1.73582304652115,0,"J","Monovalent",0.313912416552897
51.73637491,266705.816928571,891461.075593316,1.7393580693748,0,"J","Monovalent",0.313912416552897
52.20878203,234250.475935607,955042.776391488,1.74453629135063,0,"J","Monovalent",0.313912416552897
52.68166203,205144.140318508,1030148.78556758,1.74951981951795,0,"J","Monovalent",0.313912416552897
53.15340712,179026.985686383,1110146.53905379,1.75344393348833,0,"J","Monovalent",0.313912416552897
53.62581424,158023.786136004,1211186.22641668,1.75744450104154,0,"J","Monovalent",0.313912416552897
54.09935627,140369.644390077,1332710.85273471,1.76189965494954,0,"J","Monovalent",0.313912416552897
54.57346576,122907.961264117,1446707.24463407,1.76499163238307,0,"J","Monovalent",0.313912416552897
23.36385864,480189276.175289,192369695.521979,0.912811505778274,0.329294007380412,"F","NTPCM",0.411706373025504
23.83427966,492197095.999738,204370589.288579,0.918887758872336,0.331943889198405,"F","NTPCM",0.411706373025504
24.30536272,506929046.473866,212348366.852573,0.925939965685506,0.334682419169335,"F","NTPCM",0.411706373025504
24.7814583,520435750.902994,220129477.832544,0.933262032502849,0.337270455220906,"F","NTPCM",0.411706373025504
25.25452746,505694905.621695,219404438.123492,0.940015149101101,0.339772168069088,"F","NTPCM",0.411706373025504
25.72608339,526610324.832184,231349926.647237,0.947005483172846,0.342754891888107,"F","NTPCM",0.411706373025504
26.19612611,539445351.221335,245543037.30587,0.954588520333121,0.345298211704084,"F","NTPCM",0.411706373025504
26.67307288,535359360.821402,241895519.304432,0.958295534837932,0.347826932461551,"F","NTPCM",0.411706373025504
27.14727694,541939996.784764,249190214.850701,0.965896069846118,0.350786997446644,"F","NTPCM",0.411706373025504
27.61864373,535305979.211605,245769095.400441,0.9719441042296,0.353561522511197,"F","NTPCM",0.411706373025504
28.08518714,570512434.13113,275135371.750389,0.97932021911253,0.356510404377869,"F","NTPCM",0.411706373025504
28.56440373,570189695.859036,277590057.560045,0.986164635015394,0.358943763540561,"F","NTPCM",0.411706373025504
29.03652712,563181377.506774,269483916.411942,0.992626641925414,0.361755414926307,"F","NTPCM",0.411706373025504
29.5071373,572061572.828278,280121401.364957,1.00060695952921,0.364304789610236,"F","NTPCM",0.411706373025504
29.97973357,562143622.653558,270837750.94338,1.0072230476139,0.367012595040504,"F","NTPCM",0.411706373025504
30.45620746,542373399.371683,260734851.587664,1.01323012457074,0.369660904775633,"F","NTPCM",0.411706373025504
30.92974949,552509338.702607,267215830.025506,1.02015612951994,0.372659396042063,"F","NTPCM",0.411706373025504
31.40007594,562578656.199379,275909253.74349,1.02892277611191,0.375550336745673,"F","NTPCM",0.411706373025504
31.87333424,553198265.806851,269615265.001003,1.03387162176198,0.378064097581322,"F","NTPCM",0.411706373025504
32.3491461,553870146.871128,276615777.372692,1.04229351215275,0.381249706252967,"F","NTPCM",0.411706373025504
32.8196617,548876539.286842,274236223.723952,1.04961156877965,0.383742541624285,"F","NTPCM",0.411706373025504
33.29509525,547899646.32533,282645352.558564,1.05723272683201,0.387296781344936,"F","NTPCM",0.411706373025504
33.76163866,552316207.381067,277525540.058808,1.06513814303015,0.389992658446062,"F","NTPCM",0.411706373025504
34.23934203,541845284.386588,276668331.576597,1.07086324228978,0.392840659392133,"F","NTPCM",0.411706373025504
34.71033051,539233740.848842,276015889.269415,1.07955614748211,0.39588334323239,"F","NTPCM",0.411706373025504
35.18368339,526092789.442748,269112296.943385,1.08657792233943,0.399105483104306,"F","NTPCM",0.411706373025504
35.65514475,512158339.3229,252511643.215285,1.09501607447303,0.40226332452767,"F","NTPCM",0.411706373025504
36.13114576,504517407.330093,256496232.024498,1.10236192642838,0.404948440194788,"F","NTPCM",0.411706373025504
36.60336373,493881504.818906,243647167.143586,1.10825949701011,0.408158291349481,"F","NTPCM",0.411706373025504
37.07586542,474309282.946143,232956884.134817,1.11544791837323,0.411141456840485,"F","NTPCM",0.411706373025504
37.54836712,467347000.696068,226211079.456437,1.12314599736337,0.414311212372888,"F","NTPCM",0.411706373025504
38.02153085,456475667.901904,224898370.150793,1.13100985802113,0.41773702497279,"F","NTPCM",0.411706373025504
38.49507288,438854898.754432,212515577.433781,1.13865305949879,0.420299860014928,"F","NTPCM",0.411706373025504
38.96596678,437473166.250178,215804260.842146,1.14727554047892,0.423990261112888,"F","NTPCM",0.411706373025504
39.43979254,418038167.275551,199714502.382233,1.1538473274387,0.427599734165319,"F","NTPCM",0.411706373025504
39.91210509,399889131.002866,191100073.785113,1.16061133067132,0.43035926019546,"F","NTPCM",0.411706373025504
40.38697118,383858030.981758,181031915.891146,1.16980420500601,0.433540163810068,"F","NTPCM",0.411706373025504
40.85966203,375459125.839618,178510159.401308,1.17638679539384,0.437085285679686,"F","NTPCM",0.411706373025504
41.33027221,357781930.313332,167112716.308242,1.18373744178918,0.440627129454789,"F","NTPCM",0.411706373025504
41.8023956,335589063.20451,151220136.958114,1.19212000817714,0.443585640248935,"F","NTPCM",0.411706373025504
42.27782915,321819699.225556,146989887.203897,1.20089690138831,0.447302079201347,"F","NTPCM",0.411706373025504
42.74966882,309468184.5569,137255933.125801,1.20921558371801,0.45095920800111,"F","NTPCM",0.411706373025504
43.22245424,285234963.435332,121994194.84344,1.21527401758139,0.454560088937075,"F","NTPCM",0.411706373025504
43.69637458,271671480.301395,116863576.363477,1.22375038163954,0.457912902509197,"F","NTPCM",0.411706373025504
44.16963288,255195275.137737,105524214.723294,1.23096245048507,0.461773679995366,"F","NTPCM",0.411706373025504
44.64090509,237769862.751018,97450023.9300518,1.23813160075916,0.465585845437941,"F","NTPCM",0.411706373025504
45.1145417,221084946.646134,87548128.7955528,1.24511127356705,0.469624571149345,"F","NTPCM",0.411706373025504
45.58836746,210523779.779612,83407202.724912,1.25409852160891,0.474137798074066,"F","NTPCM",0.411706373025504
46.06049085,192595188.227722,72794206.6395793,1.26193210346557,0.478038637816616,"F","NTPCM",0.411706373025504
46.53384373,178812191.086031,66692486.6169698,1.27100057960843,0.482769001128771,"F","NTPCM",0.411706373025504
47.00634542,164917340.385591,59827320.5140021,1.27717577158702,0.487209547188471,"F","NTPCM",0.411706373025504
47.47941458,155073814.119057,56576315.1130288,1.28482557830215,0.493041268355071,"F","NTPCM",0.411706373025504
47.95276746,138094896.628336,48684658.3688839,1.29193758215021,0.497131852778909,"F","NTPCM",0.411706373025504
48.42517458,127787561.99315,44048536.9687144,1.30065045720244,0.503107569392073,"F","NTPCM",0.411706373025504
48.89805458,115131863.194605,38477279.2569839,1.30595038941572,0.508249368777279,"F","NTPCM",0.411706373025504
49.36932678,105162060.458363,34872443.9610483,1.3139596667159,0.514677203157933,"F","NTPCM",0.411706373025504
49.84220678,96440349.2133807,31379808.0364448,1.32217411179423,0.521243273427304,"F","NTPCM",0.411706373025504
50.31745118,86270085.8525822,27428311.5679954,1.32807880463338,0.528302152276751,"F","NTPCM",0.411706373025504
50.78777763,77318411.3069828,23928879.1018862,1.33712692161906,0.535107369467461,"F","NTPCM",0.411706373025504
51.26027933,69482836.7067586,21315513.8825039,1.34281030866899,0.543540707549334,"F","NTPCM",0.411706373025504
51.73505085,61727703.4188548,18714601.9910687,1.34874035057265,0.551884107214397,"F","NTPCM",0.411706373025504
52.20603933,55374788.8360057,16474085.5024831,1.35708273665916,0.561463891359843,"F","NTPCM",0.411706373025504
52.68005424,49693970.1205673,14654517.8751301,1.36412562509615,0.57153362644238,"F","NTPCM",0.411706373025504
53.1535017,43332535.6845115,12391593.517419,1.36890504537491,0.581849764937338,"F","NTPCM",0.411706373025504
53.62798949,39556740.3984539,11462776.0446175,1.37696130264901,0.594848674170354,"F","NTPCM",0.411706373025504
54.10020746,34818461.2188896,9955741.05809749,1.381888810054,0.607532051370033,"F","NTPCM",0.411706373025504
54.57261458,30625579.1193868,8885736.94945554,1.38980224622213,0.620681575409233,"F","NTPCM",0.411706373025504
55.04549458,27498079.4778269,7996556.12407647,1.39574242982999,0.635944271640358,"F","NTPCM",0.411706373025504
55.51780712,23921634.9960423,7135223.58346492,1.39986250281052,0.651756029341295,"F","NTPCM",0.411706373025504
55.99163288,21428165.8885588,6463031.59015022,1.40535473203832,0.670104029695305,"F","NTPCM",0.411706373025504
56.46243221,19112705.9658321,5846624.04331211,1.41309070881185,0.689422587702255,"F","NTPCM",0.411706373025504
56.93673085,16901854.0391621,5363254.97071325,1.41802339873585,0.710085535530203,"F","NTPCM",0.411706373025504
57.40923254,14671156.5756262,4816955.52033396,1.42126099202024,0.729031050790041,"F","NTPCM",0.411706373025504
57.88239627,13677601.7252381,4734250.88873333,1.42929879983,0.757056309649124,"F","NTPCM",0.411706373025504
58.35480339,12207549.0792638,4397729.51296485,1.43355811623443,0.784370033114347,"F","NTPCM",0.411706373025504
58.82787254,11127573.7107908,4290364.87055576,1.43721240820091,0.812746882953907,"F","NTPCM",0.411706373025504
59.30226576,10169566.527609,4090790.59140954,1.44469123428435,0.842298703506536,"F","NTPCM",0.411706373025504
59.77325424,9069782.65694187,3934039.31070666,1.44822906946854,0.872052113750352,"F","NTPCM",0.411706373025504
60.24783661,8410424.41780602,3901443.61188447,1.45479342835864,0.904976805213664,"F","NTPCM",0.411706373025504
60.71778475,7985602.5226711,4033971.57820902,1.45961847269617,0.943339275843121,"F","NTPCM",0.411706373025504
61.19331288,8171079.31587541,4476545.19065233,1.46681073894061,0.985954761380509,"F","NTPCM",0.411706373025504
61.66590915,7808029.28181808,4638638.48264008,1.47193689599216,1.0208110139437,"F","NTPCM",0.411706373025504
62.13935661,7375787.25644266,4769114.76508918,1.47511943716861,1.05548661804707,"F","NTPCM",0.411706373025504
62.61129085,7809330.02845744,5515504.64877468,1.48233910286344,1.0973694340525,"F","NTPCM",0.411706373025504
63.08180645,8965721.76482023,6992385.79263832,1.48834375151895,1.14257120318783,"F","NTPCM",0.411706373025504
63.55950982,8990371.53043093,7745085.44746889,1.4923923506563,1.17601694637753,"F","NTPCM",0.411706373025504
64.02926882,12606159.8197314,12098212.1097338,1.50244905486129,1.22069900062022,"F","NTPCM",0.411706373025504
64.50205424,19969800.5590744,23076663.1823583,1.50928057096572,1.26432250647599,"F","NTPCM",0.411706373025504
64.9731373,41785519.5881242,65203791.1910139,1.52006651886104,1.3027320445392,"F","NTPCM",0.411706373025504
65.44762509,109316874.99502,265669341.615393,1.52698434699091,1.33209389166638,"F","NTPCM",0.411706373025504
65.92050509,227527159.194003,818764203.685495,1.53191481180782,1.34853270933773,"F","NTPCM",0.411706373025504
66.3941417,445100264.452494,2372082920.22504,1.53545301073588,1.36273791470881,"F","NTPCM",0.411706373025504
66.86673797,633447141.142923,4227721888.52152,1.5376486240361,1.3716138910404,"F","NTPCM",0.411706373025504
67.3422661,711179158.169398,5167008230.87804,1.53983810023262,1.37730236617655,"F","NTPCM",0.411706373025504
67.81363288,917293968.243712,7909159990.16324,1.54344350647331,1.38442963910925,"F","NTPCM",0.411706373025504
68.28490509,1059232401.56784,10249975175.2207,1.54300009275881,1.38785533670505,"F","NTPCM",0.411706373025504
68.75873085,1168758617.41608,12491831607.9543,1.54337410634627,1.3926972538537,"F","NTPCM",0.411706373025504
69.23284034,1349377032.11738,16748681893.2607,1.54229685083919,1.3964743732963,"F","NTPCM",0.411706373025504
69.70468,1495231925.09849,20613413219.7172,1.54190933538962,1.40086309143002,"F","NTPCM",0.411706373025504
70.17756,1640098335.24088,25559205869.2499,1.54064559197655,1.40544503467336,"F","NTPCM",0.411706373025504
70.64939966,2271485372.46177,44050799866.3334,1.54211991212831,1.40813075160227,"F","NTPCM",0.411706373025504
71.12313085,2216968846.96477,44101062785.3908,1.54231983353893,1.4110039005106,"F","NTPCM",0.411706373025504
71.59591627,2800309963.48911,64668847218.9855,1.54546623773431,1.41214595735524,"F","NTPCM",0.411706373025504
72.07021491,2425679877.3349,52195173157.6392,1.54578644461284,1.41362096270276,"F","NTPCM",0.411706373025504
NA,NA,NA,NA,NA,"F","NTPCM",0.411706373025504
73.01597491,3012558537.25683,76900422163.2887,1.54853583439926,1.41797690007213,"F","NTPCM",0.411706373025504
73.48686882,2393447463.46844,51953783553.1277,1.55326703558876,1.42016272101951,"F","NTPCM",0.411706373025504
73.95889763,2981411189.33378,74266138022.1669,1.55549405305572,1.42037050873264,"F","NTPCM",0.411706373025504
74.43234509,2629718848.71343,62320200482.6474,1.55400176155681,1.42308349211592,"F","NTPCM",0.411706373025504
NA,NA,NA,NA,NA,"F","NTPCM",0.411706373025504
75.37924,3391215364.05201,92597879118.7158,1.55953253489107,1.42232387069696,"F","NTPCM",0.411706373025504
75.85145797,4510736278.99175,151693176888.338,1.56100862682165,1.4244831569154,"F","NTPCM",0.411706373025504
76.32310848,3487742278.00464,98985985483.589,1.5613267775527,1.42460927815351,"F","NTPCM",0.411706373025504
76.8002444,3210567446.55422,83700963544.3653,1.56542560473825,1.42429750585192,"F","NTPCM",0.411706373025504
77.27000339,3662260446.97729,105778262271.965,1.5645272385616,1.42441503569896,"F","NTPCM",0.411706373025504
77.74496406,3656251845.12458,105135093873.959,1.56616096353166,1.42435512771551,"F","NTPCM",0.411706373025504
78.21652,3376049791.37371,92262207757.1351,1.56620832852781,1.42326735434146,"F","NTPCM",0.411706373025504
78.68883254,2939091520.27717,72462442642.6908,1.5669048875643,1.42308003369553,"F","NTPCM",0.411706373025504
79.16379322,3378832137.46566,91344891593.5568,1.56876230856595,1.42345371670558,"F","NTPCM",0.411706373025504
79.63421424,3300297059.98864,86676110660.8193,1.56943928971696,1.42120118009183,"F","NTPCM",0.411706373025504
80.10898576,2985221905.31186,72542849567.5049,1.56999467190911,1.41966927394131,"F","NTPCM",0.411706373025504
23.36385864,143622387.278911,39058993.1758664,3.74490411680091,0.152783564881991,"G","NTPCM",1.27163878492506
23.83427966,142401928.668237,38517374.4326984,3.74805115826304,0.155133652968151,"G","NTPCM",1.27163878492506
24.30536272,140571780.340084,38149427.4176569,3.75240483899691,0.157223634249104,"G","NTPCM",1.27163878492506
24.7814583,138768161.290137,37402480.4866568,3.7583030490071,0.159641925811875,"G","NTPCM",1.27163878492506
25.25452746,136545797.218414,37155866.60196,3.75987087410814,0.161952160396213,"G","NTPCM",1.27163878492506
25.72608339,134512934.43398,36134651.0548424,3.76348963084295,0.16420864527562,"G","NTPCM",1.27163878492506
26.19612611,132094397.844742,35807910.7571144,3.76458690890469,0.166305628909383,"G","NTPCM",1.27163878492506
26.67307288,129439192.51679,34834394.6969385,3.76629585585852,0.168211421963565,"G","NTPCM",1.27163878492506
27.14727694,126747655.506466,34136637.8550014,3.76652058277243,0.170537552511576,"G","NTPCM",1.27163878492506
27.61864373,124105822.825582,33269983.726943,3.76781204411297,0.172691510763659,"G","NTPCM",1.27163878492506
28.08518714,121407412.804545,32588721.6987191,3.76895231634928,0.175103787103001,"G","NTPCM",1.27163878492506
28.56440373,118423785.23547,32239529.16213,3.76943477824062,0.177454973591748,"G","NTPCM",1.27163878492506
29.03652712,115253179.556688,31344253.5638,3.76920932895473,0.179735114564216,"G","NTPCM",1.27163878492506
29.5071373,112625282.922049,30318129.063997,3.77001810936877,0.182538367432594,"G","NTPCM",1.27163878492506
29.97973357,110090953.010889,29780846.9949249,3.7710131910924,0.185525347495277,"G","NTPCM",1.27163878492506
30.45620746,106721843.630051,28738175.1024968,3.76996441556563,0.188235883625481,"G","NTPCM",1.27163878492506
30.92974949,103597056.793234,27557440.472252,3.76706838287272,0.191775096800883,"G","NTPCM",1.27163878492506
31.40007594,100546064.567787,26625855.0242925,3.76624640468185,0.195369912456826,"G","NTPCM",1.27163878492506
31.87333424,97718074.6949738,25938661.2724212,3.76512247251128,0.199482153669114,"G","NTPCM",1.27163878492506
32.3491461,94856397.3070636,25004518.4691678,3.76407003426278,0.204105165577548,"G","NTPCM",1.27163878492506
32.8196617,91891245.818362,24025472.4555263,3.7598122460178,0.209559997460529,"G","NTPCM",1.27163878492506
33.29509525,88956464.284654,23382937.2302026,3.75910605652121,0.215449701254046,"G","NTPCM",1.27163878492506
33.76163866,86031832.0644761,22301658.6844636,3.75153454871688,0.222509102690795,"G","NTPCM",1.27163878492506
34.23934203,83401174.4273523,21679786.3795367,3.7507663669598,0.229878756913797,"G","NTPCM",1.27163878492506
34.71033051,79941947.6362762,20576969.7088449,3.74527732409863,0.237611894584772,"G","NTPCM",1.27163878492506
35.18368339,77249690.1694948,19886799.9021861,3.73991254502388,0.247672122023117,"G","NTPCM",1.27163878492506
35.65514475,74274820.3966734,19056152.6164369,3.73476971090617,0.257959974874002,"G","NTPCM",1.27163878492506
36.13114576,71087498.0869536,18280403.2959852,3.73138080901493,0.268929464593238,"G","NTPCM",1.27163878492506
36.60336373,68241129.4789213,17360008.6481895,3.72368490468499,0.283136205987572,"G","NTPCM",1.27163878492506
37.07586542,65359194.635531,16730876.5713817,3.71936252388477,0.297444916978722,"G","NTPCM",1.27163878492506
37.54836712,62175296.6671354,15777067.2546746,3.71624707921086,0.313623945457246,"G","NTPCM",1.27163878492506
38.02153085,59235825.5866725,15064239.2842319,3.70840207567019,0.332417024544834,"G","NTPCM",1.27163878492506
38.49507288,55975818.3718292,14213744.5089755,3.70022313609001,0.351947852482459,"G","NTPCM",1.27163878492506
38.96596678,53157578.4505367,13565594.7816854,3.69485349591065,0.374460121997391,"G","NTPCM",1.27163878492506
39.43979254,49997185.691705,12842304.774309,3.68704401725488,0.398866637106225,"G","NTPCM",1.27163878492506
39.91210509,46858036.8459182,12018957.3277629,3.67512880879146,0.426499884431777,"G","NTPCM",1.27163878492506
40.38697118,43999589.0030532,11319031.7850044,3.66931810501701,0.457152301551429,"G","NTPCM",1.27163878492506
40.85966203,41056448.0120456,10631198.3506568,3.65818971102046,0.490453830521984,"G","NTPCM",1.27163878492506
41.33027221,38372522.9610687,10012243.3331838,3.65190609207474,0.528196260295319,"G","NTPCM",1.27163878492506
41.8023956,35814593.5053446,9504287.81062348,3.6435251694666,0.570969944895067,"G","NTPCM",1.27163878492506
42.27782915,33191291.6788631,8922599.74063166,3.63742720468505,0.615297593915648,"G","NTPCM",1.27163878492506
42.74966882,30883674.6854546,8486224.19345161,3.62817546516518,0.666623663442922,"G","NTPCM",1.27163878492506
43.22245424,28662280.5362358,7988156.51457212,3.62087829580317,0.721986484520602,"G","NTPCM",1.27163878492506
43.69637458,26197995.5901275,7418561.17481272,3.61117943412842,0.778036990393201,"G","NTPCM",1.27163878492506
44.16963288,24303599.2843085,7037483.45911251,3.60200201796609,0.84316121995847,"G","NTPCM",1.27163878492506
44.64090509,22189403.9524537,6607718.31407223,3.59300335678753,0.909154332627786,"G","NTPCM",1.27163878492506
45.1145417,20416540.7917019,6278136.52493965,3.58586851214236,0.98577903018753,"G","NTPCM",1.27163878492506
45.58836746,18800981.6456772,6021680.75175495,3.57921763514869,1.06463235333683,"G","NTPCM",1.27163878492506
46.06049085,17172254.8980087,5676573.79835037,3.56799259411304,1.14827601950698,"G","NTPCM",1.27163878492506
46.53384373,15785434.215219,5433731.39022771,3.56261017030231,1.23721345886415,"G","NTPCM",1.27163878492506
47.00634542,14374823.1977214,5180774.44327466,3.55390772415089,1.32951893815249,"G","NTPCM",1.27163878492506
47.47941458,12965159.3592465,4912948.10040712,3.54431919038914,1.42180321355042,"G","NTPCM",1.27163878492506
47.95276746,11659577.2853636,4593513.05713831,3.53271852306669,1.51642299666905,"G","NTPCM",1.27163878492506
48.42517458,10829567.3768516,4600320.86527742,3.52846604950745,1.62398700350323,"G","NTPCM",1.27163878492506
48.89805458,9865409.95297639,4480797.53779365,3.52169440515554,1.72533322904478,"G","NTPCM",1.27163878492506
49.36932678,8779197.03608513,4269649.07301818,3.51268804106273,1.82415843748884,"G","NTPCM",1.27163878492506
49.84220678,8042495.27179206,4256223.25647095,3.50376970534588,1.93184490249331,"G","NTPCM",1.27163878492506
50.31745118,7305592.31927539,4221826.68492949,3.49676786478343,2.03608991037584,"G","NTPCM",1.27163878492506
50.78777763,6651061.92021598,4204891.82562871,3.48785206920131,2.13945006581495,"G","NTPCM",1.27163878492506
51.26027933,5909070.54953682,4143150.45849609,3.47855403303431,2.23114435363752,"G","NTPCM",1.27163878492506
51.73505085,5417916.69098871,4262789.58502103,3.46852764212105,2.33107327546537,"G","NTPCM",1.27163878492506
52.20603933,5039252.93045427,4434123.98788,3.46349697496054,2.42522569665861,"G","NTPCM",1.27163878492506
52.68005424,4461936.37285955,4458449.68180641,3.44993983616201,2.51061293688716,"G","NTPCM",1.27163878492506
53.1535017,3955129.14215616,4509277.25861086,3.44031354371919,2.58119226763051,"G","NTPCM",1.27163878492506
53.62798949,3762226.45885413,4907904.54704671,3.43135353739215,2.6684212938691,"G","NTPCM",1.27163878492506
54.10020746,3220217.4955854,4899945.14275896,3.42144107319902,2.72283598681202,"G","NTPCM",1.27163878492506
54.57261458,2891700.90738418,5121059.87424226,3.41419959655541,2.78175712468989,"G","NTPCM",1.27163878492506
55.04549458,2309045.06886213,4955626.22920449,3.40007893546743,2.81556822762349,"G","NTPCM",1.27163878492506
55.51780712,1971883.62747165,5054781.47401304,3.39051908447337,2.8545365317894,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
56.46243221,92191.2637837282,1791956.65952468,3.35967107856866,0,"G","NTPCM",1.27163878492506
56.93673085,77008.7216189084,2087384.32807036,3.35176726134263,0,"G","NTPCM",1.27163878492506
57.40923254,65607.410686918,2390093.31956202,3.34535801363911,0,"G","NTPCM",1.27163878492506
57.88239627,57120.0432034054,2709189.12644409,3.33994351577341,0,"G","NTPCM",1.27163878492506
58.35480339,47901.6258051496,3202686.97767397,3.33130959036415,0,"G","NTPCM",1.27163878492506
58.82787254,41525.2688405268,3617029.35755657,3.32328027620009,0,"G","NTPCM",1.27163878492506
59.30226576,35654.2601848197,4131217.32791779,3.31490537007134,0,"G","NTPCM",1.27163878492506
59.77325424,31670.8251632038,4597720.02624667,3.30744973688618,0,"G","NTPCM",1.27163878492506
60.24783661,27013.2193777706,5360546.84921312,3.29756938693215,0,"G","NTPCM",1.27163878492506
60.71778475,24164.2345613101,5915405.59985954,3.28874671269452,0,"G","NTPCM",1.27163878492506
61.19331288,21306.0957071078,6636776.10573429,3.27930903154465,0,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
62.61129085,19830.1909779621,7129138.89992624,3.25236012386813,0,"G","NTPCM",1.27163878492506
63.08180645,17950.7640817393,7824277.5825941,3.24128595472121,0,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
64.02926882,18609.3176967263,7590553.77987532,3.22309409469817,0,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
64.9731373,17305.1127044642,7977368.91435858,3.19620829982075,0,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
65.92050509,16593570.210917,395314282.203182,3.15923903644973,3.12340152091961,"G","NTPCM",1.27163878492506
66.3941417,30444314.1017688,748520041.010833,3.14173056797343,3.10317846214878,"G","NTPCM",1.27163878492506
66.86673797,56334947.0966976,1541017303.10781,3.12342821407149,3.08218338105624,"G","NTPCM",1.27163878492506
67.3422661,130230999.00744,5434034645.8216,3.10321764938004,3.06553859997164,"G","NTPCM",1.27163878492506
67.81363288,184978393.525046,9577262463.51753,3.08559262840015,3.04957520197211,"G","NTPCM",1.27163878492506
68.28490509,249627667.159516,17722419256.8628,3.065560582757,3.03473605342894,"G","NTPCM",1.27163878492506
68.75873085,268384264.320801,20389579616.4788,3.04767880217074,3.01707602044727,"G","NTPCM",1.27163878492506
69.23284034,323145508.253828,29169926028.711,3.03144265131531,3.00287231201075,"G","NTPCM",1.27163878492506
69.70468,323756629.300159,28232148663.7334,3.01662007779053,2.98669350549642,"G","NTPCM",1.27163878492506
70.17756,423931282.258475,44589192125.7237,3.00215823688128,2.97350685350564,"G","NTPCM",1.27163878492506
70.64939966,498592529.913441,59781259312.1475,2.98661477935016,2.95897955107229,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
71.59591627,576143353.525205,68033050158.143,2.96090945099056,2.93044369802819,"G","NTPCM",1.27163878492506
72.07021491,481741196.044485,44594431545.0053,2.95040960990922,2.91496557602763,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
73.01597491,694778202.904854,84059804254.7997,2.92324688548609,2.89025750566393,"G","NTPCM",1.27163878492506
73.48686882,811086443.069999,93065384430.5171,2.9128394053761,2.87483127271487,"G","NTPCM",1.27163878492506
73.95889763,888295545.334534,107211384423.157,2.89880595315334,2.86080051238798,"G","NTPCM",1.27163878492506
74.43234509,858982761.441899,102781069389.245,2.88588871757771,2.8481925611036,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
75.85145797,1067228975.27892,141856292005.314,2.84460100082025,2.80677502490143,"G","NTPCM",1.27163878492506
NA,NA,NA,NA,NA,"G","NTPCM",1.27163878492506
76.8002444,865920441.8294,93113938077.5851,2.82128673823461,2.77894739427126,"G","NTPCM",1.27163878492506
77.27000339,993290709.972214,117218384237.946,2.80695431019384,2.76550039124388,"G","NTPCM",1.27163878492506
77.74496406,1049435331.07802,113917699085.41,2.7979051061115,2.7513689600332,"G","NTPCM",1.27163878492506
